mag_goals,mag_modifier,loss_median
0.4,0.9,0.03846011855132197
0.4,0.8,0.007518233919195927
0.4,0.7000000000000001,0.016681231377765563
0.4,0.4,0.025524455019951126
0.4,1.6,0.22391537179607682
0.4,1.0,0.012967301372197551
0.4,0.5,0.013003093943230131
0.4,1.2000000000000002,0.026366432568911274
0.4,1.8,0.04732467271898577
0.4,1.7000000000000002,0.04332160525141631
0.4,0.6000000000000001,0.017905196123247345
0.4,0.2,0.010030860865328393
0.4,1.3,0.055378220598043086
0.4,2.0,0.03596380829271979
0.4,1.1,0.1285024422926425
0.4,0.1,0.012282540140765083
0.4,1.5,0.12281241331896657
0.5,0.30000000000000004,0.014903509308745488
0.5,0.5,0.03076822956649714
0.5,0.1,0.014147217787996685
0.5,0.6000000000000001,0.00851243283098678
0.5,0.2,0.03517875316804498
0.5,1.6,0.12067081903682902
0.5,1.4000000000000001,0.02584125142518669
0.5,1.3,0.058565351155858474
0.5,0.9,0.03346452147488011
0.5,1.0,0.01696043684684285
0.5,1.5,0.07607288000524527
0.5,0.8,0.002066821425045947
0.5,1.2000000000000002,0.026323576834099045
0.5,0.7000000000000001,0.022153866986524495
0.5,0.4,0.011969551763727632
0.5,1.9000000000000001,0.021415458164197414
0.5,1.1,0.2408935209532075
0.5,2.0,0.4557517455037156
0.5,1.7000000000000002,0.024338540493583572
0.5,1.8,0.00922644837411649
0.6000000000000001,0.1,0.024497458600095626
0.6000000000000001,0.4,0.018040353505484802
0.6000000000000001,1.4000000000000001,0.02440926291913913
0.6000000000000001,0.5,0.021658727289408816
0.6000000000000001,0.7000000000000001,0.06759458422716601
0.6000000000000001,1.1,0.047757285264945694
0.6000000000000001,0.2,0.025715069025385076
0.6000000000000001,1.5,0.0309526083472413
0.6000000000000001,0.30000000000000004,0.012503054763201078
0.6000000000000001,2.0,0.14031584856811355
0.6000000000000001,1.8,0.032905742418156865
0.6000000000000001,0.9,0.013832493967873874
0.6000000000000001,1.3,0.14641604537586886
0.6000000000000001,0.8,0.0429973429254041
0.6000000000000001,1.7000000000000002,0.03635500996202938
0.6000000000000001,1.0,0.056626477135005716
0.6000000000000001,1.2000000000000002,0.11053815669422062
0.6000000000000001,1.6,0.010015792197362051
0.6000000000000001,0.6000000000000001,0.023648439729068053
0.6000000000000001,1.9000000000000001,0.1435183497605671
0.7000000000000001,0.6000000000000001,0.06308603304372967
0.7000000000000001,1.0,0.06772246080850958
0.7000000000000001,0.2,0.03522203764180228
0.7000000000000001,0.4,0.04394521283889735
0.7000000000000001,0.1,0.02603276343574962
0.7000000000000001,0.8,0.06933676354212537
0.7000000000000001,0.5,0.034914775131045406
0.7000000000000001,1.2000000000000002,0.17242108439245674
0.7000000000000001,0.30000000000000004,0.025281974716079816
0.7000000000000001,0.9,0.03553673165491578
0.7000000000000001,1.5,0.36186861055039365
0.7000000000000001,1.8,0.18853782756220383
0.7000000000000001,1.3,0.0340385440505773
0.7000000000000001,0.7000000000000001,0.012592878921189621
0.7000000000000001,2.0,0.41822344667878614
0.7000000000000001,1.7000000000000002,0.03757588346497195
0.7000000000000001,1.4000000000000001,0.07908408123186243
0.7000000000000001,1.6,0.19832889306772775
0.7000000000000001,1.9000000000000001,0.0733133576323908
0.7000000000000001,1.1,0.01633552077363176
0.8,0.6000000000000001,0.03906645975989425
0.8,0.30000000000000004,0.05367967523845071
0.8,1.2000000000000002,0.025567446433971058
0.8,0.7000000000000001,0.04363831290704139
0.8,1.0,0.005370220473885509
0.8,0.8,0.05190655037517247
0.8,1.9000000000000001,0.08095908801225292
0.8,1.7000000000000002,0.015574494010576645
0.8,0.4,0.13360978789930228
0.8,0.5,0.10401431514555136
0.8,1.5,0.07720547536720196
0.8,1.8,0.07119541938428499
0.8,0.1,0.03807983912477967
0.8,1.3,0.028457146524016045
0.8,0.9,0.05080052671990352
0.8,1.4000000000000001,0.17073692249311967
0.8,0.2,0.02300784282411728
0.8,1.6,0.01894541947401188
0.8,1.1,0.10885813877682027
0.8,2.0,0.29728918165802376
0.9,0.7000000000000001,0.023879422705090955
0.9,0.2,0.047143295950936574
0.9,0.4,0.07167405055605724
0.9,1.5,0.22348266166530983
0.9,1.3,0.5658631196899019
0.9,0.1,0.05498465748905207
0.9,1.1,0.03359898983045411
0.9,2.0,0.3380164547502549
0.9,1.4000000000000001,0.0193061014509322
0.9,1.8,0.11114533339025785
0.9,0.30000000000000004,0.023477879364485907
0.9,0.5,0.041336340993339334
0.9,0.8,0.015467446033935064
0.9,1.9000000000000001,0.003082627989786743
0.9,0.6000000000000001,0.010892666419823832
0.9,1.2000000000000002,0.16560367645700108
0.9,0.9,0.1185299304572643
0.9,1.0,0.031528809515993884
0.9,1.6,0.11912087169617269
0.9,1.7000000000000002,0.07546921637646724
1.0,0.30000000000000004,0.04181318981358178
1.0,0.8,0.2002778821742872
1.0,0.2,0.06681045110581792
1.0,1.2000000000000002,0.03536198138441783
1.0,0.4,0.016157987340149373
1.0,1.0,0.1896186133499583
1.0,1.6,0.05539345633241246
1.0,1.4000000000000001,0.10280180538549795
1.0,0.5,0.06364500313033895
1.0,0.7000000000000001,0.12541152825284618
1.0,1.3,0.12517729470394048
1.0,0.9,0.060995989284984266
1.0,0.1,0.14542321855929566
1.0,1.1,0.24705721385929388
1.0,1.5,0.03164605254384434
1.0,0.6000000000000001,0.039533223618464015
1.0,1.9000000000000001,0.12291510755273578
1.0,2.0,0.06222580296234931
1.0,1.7000000000000002,0.17056035704896025
1.0,1.8,0.5479877048255591
1.1,0.8,0.07784032744931661
1.1,1.4000000000000001,0.12510713215095084
1.1,0.4,0.02230477494939424
1.1,1.9000000000000001,0.25786250146593437
1.1,1.3,0.0689826539882153
1.1,0.7000000000000001,0.00032088156357018625
1.1,0.5,0.01960667535786917
1.1,1.1,0.1469116786406129
1.1,0.9,0.02805326782649638
1.1,1.6,0.05493551495840781
1.1,2.0,0.051193976193666786
1.1,0.1,0.09832169057245299
1.1,0.2,0.02164606395835657
1.1,1.0,0.046215228529103036
1.1,0.6000000000000001,0.056467935109426715
1.1,1.5,0.05951662322593045
1.1,1.2000000000000002,0.1891096162417326
1.1,1.8,0.3455647220267049
1.1,1.7000000000000002,0.0027253721944501008
1.1,0.30000000000000004,0.003923346534741585
1.2000000000000002,1.0,0.0965786085481712
1.2000000000000002,1.8,0.300175466433537
1.2000000000000002,1.1,0.19264520914956776
1.2000000000000002,0.1,0.022992383922632448
1.2000000000000002,0.6000000000000001,0.03323706632990593
1.2000000000000002,0.2,0.12793372709152617
1.2000000000000002,0.7000000000000001,0.17298801046150425
1.2000000000000002,1.7000000000000002,0.005529925244897832
1.2000000000000002,1.3,0.10796825909522247
1.2000000000000002,0.30000000000000004,0.09231567814406137
1.2000000000000002,1.9000000000000001,0.06452814093808913
1.2000000000000002,0.9,0.12911907965278077
1.2000000000000002,0.8,0.17137234409960325
1.2000000000000002,1.5,0.36380500843001196
1.2000000000000002,0.5,0.04490580129975915
1.2000000000000002,1.6,0.41375668348859235
1.2000000000000002,0.4,0.0495674586118307
1.2000000000000002,1.4000000000000001,0.09157395259738216
1.2000000000000002,1.2000000000000002,0.017663177504039947
1.2000000000000002,2.0,0.22187644370872528
1.3,0.30000000000000004,0.08284478977015555
1.3,0.1,0.07590203352526394
1.3,0.2,0.07380240336650792
1.3,0.4,0.1456109124632759
1.3,1.1,0.04361805236365013
1.3,0.5,0.10034008894118875
1.3,1.6,0.08668995338302071
1.3,0.6000000000000001,0.11124256004259021
1.3,1.4000000000000001,0.02825759994763122
1.3,1.0,0.0753213000066702
1.3,1.9000000000000001,0.24164697401793667
1.3,1.7000000000000002,0.1582735931314738
1.3,0.7000000000000001,0.3645361250648969
1.3,1.3,0.07641315585159386
1.3,1.2000000000000002,0.03855966274881536
1.3,0.8,0.026722896574311972
1.3,2.0,0.0586831823256073
1.3,0.9,0.11842989373241473
1.3,1.8,0.09358650511781112
1.3,1.5,0.15765682411859588
1.4000000000000001,0.9,0.015355509803971337
1.4000000000000001,0.4,0.0675747848728492
1.4000000000000001,1.2000000000000002,0.03353684583909671
1.4000000000000001,0.2,0.05343629128556748
1.4000000000000001,0.7000000000000001,0.14729268199171594
1.4000000000000001,1.5,0.06053258696282624
1.4000000000000001,1.6,0.268913148674852
1.4000000000000001,0.8,0.09841210165654934
1.4000000000000001,1.1,0.11039495216995772
1.4000000000000001,0.5,0.05836715275341339
1.4000000000000001,0.30000000000000004,0.013653305885077197
1.4000000000000001,1.3,0.04577586875516044
1.4000000000000001,0.6000000000000001,0.05599407765320472
1.4000000000000001,1.4000000000000001,0.36001220430699465
1.4000000000000001,1.0,0.04258262227466065
1.4000000000000001,1.9000000000000001,0.05592615449771785
1.4000000000000001,1.8,0.32452495158675077
1.4000000000000001,2.0,0.03344803221589992
1.4000000000000001,0.1,0.06338102239923524
1.4000000000000001,1.7000000000000002,0.11340957059716068
1.5,0.1,0.07492557734446532
1.5,0.2,0.11411138800965888
1.5,0.8,0.02127529526523884
1.5,1.4000000000000001,0.12765777555591193
1.5,0.4,0.06810981938917986
1.5,0.30000000000000004,0.025147147503103016
1.5,0.7000000000000001,0.05132787591895823
1.5,1.8,0.16517695105495364
1.5,0.9,0.057420160738050195
1.5,1.5,0.06776232636922569
1.5,2.0,0.10239487994691754
1.5,0.6000000000000001,0.059115794663931465
1.5,1.6,0.33246251783489983
1.5,1.3,0.2241003435723173
1.5,1.2000000000000002,0.06367132638463496
1.5,0.5,0.12307825209680896
1.5,1.9000000000000001,0.05967873124836854
1.5,1.0,0.19788862618088668
1.5,1.7000000000000002,0.19169063577074483
1.5,1.1,0.010269058235455748
1.6,0.7000000000000001,0.5037066784000988
1.6,0.1,0.15504667662299768
1.6,1.5,0.14002041659083317
1.6,0.6000000000000001,0.0146181259905094
1.6,1.6,0.23224112907947625
1.6,0.30000000000000004,0.18120225518464286
1.6,0.8,0.1859715769132663
1.6,0.5,0.09151112263210325
1.6,0.4,0.10111835256381009
1.6,1.4000000000000001,0.25428727214560726
1.6,1.0,0.024922942951290095
1.6,1.7000000000000002,0.20992346194683986
1.6,1.2000000000000002,0.02199963718795024
1.6,0.9,0.17859924744285083
1.6,1.9000000000000001,0.18177893001416678
1.6,2.0,1.4349037145497558
1.6,1.1,0.10562480241857149
1.6,1.3,0.20022685970854884
1.6,0.2,0.019415548077051502
1.6,1.8,0.10787290212041846
1.7000000000000002,0.1,0.3571240804385674
1.7000000000000002,0.4,0.06789638872422213
1.7000000000000002,0.30000000000000004,0.21284952646525068
1.7000000000000002,0.8,0.2038475272672017
1.7000000000000002,1.9000000000000001,0.13285303971276738
1.7000000000000002,1.0,0.0252223496806294
1.7000000000000002,0.7000000000000001,0.26348775546476577
1.7000000000000002,1.4000000000000001,0.18351243070098056
1.7000000000000002,1.5,1.04112706707481
1.7000000000000002,0.5,0.12886432905181636
1.7000000000000002,1.7000000000000002,0.21076198063439341
1.7000000000000002,1.1,0.24038430656673881
1.7000000000000002,0.2,0.08360962861693226
1.7000000000000002,1.3,0.23232902772559574
1.7000000000000002,0.9,0.07534779709022338
1.7000000000000002,2.0,0.6102842172786108
1.7000000000000002,0.6000000000000001,0.3204773895829913
1.7000000000000002,1.2000000000000002,0.08199982796618155
1.7000000000000002,1.8,0.020995950421819485
1.7000000000000002,1.6,0.06633410540300523
1.8,0.1,0.0594826045531321
1.8,0.6000000000000001,0.19278855496823266
1.8,0.7000000000000001,0.22375517531160125
1.8,0.8,0.1000072857635083
1.8,0.5,0.21568364702602874
1.8,1.8,0.14371586133000513
1.8,0.30000000000000004,0.1874989357970953
1.8,2.0,0.9483220888957612
1.8,1.3,0.11798243767124428
1.8,0.2,0.09058967324512844
1.8,1.1,0.3284402067219478
1.8,1.9000000000000001,0.43887958748072214
1.8,1.2000000000000002,0.009931182431682676
1.8,1.6,0.0864220029129004
1.8,1.4000000000000001,0.3207089322130872
1.8,0.4,0.039602403048686556
1.8,1.0,0.25605663437603626
1.8,1.7000000000000002,0.08490630673073868
1.8,0.9,0.06608988889851726
1.8,1.5,0.011782334601937871
1.9000000000000001,0.4,0.42586077246233406
1.9000000000000001,0.8,0.05802216486704261
1.9000000000000001,0.2,0.22035791858813533
1.9000000000000001,1.2000000000000002,0.13658291178129023
1.9000000000000001,1.0,0.16465217321801684
1.9000000000000001,1.9000000000000001,0.27709127070465406
1.9000000000000001,2.0,0.21945559214028454
1.9000000000000001,1.6,0.1257917990189298
1.9000000000000001,0.1,0.059750000411816113
1.9000000000000001,0.7000000000000001,0.18576424119270937
1.9000000000000001,0.9,0.38321430021358033
1.9000000000000001,0.30000000000000004,0.1445911070769816
1.9000000000000001,0.6000000000000001,0.062140318335694396
1.9000000000000001,0.5,0.04729992504703174
1.9000000000000001,1.8,0.40455618996783116
1.9000000000000001,1.5,0.19342092791258633
1.9000000000000001,1.1,0.38799271623910586
1.9000000000000001,1.7000000000000002,0.10611705469999533
1.9000000000000001,1.4000000000000001,0.07322586658447688
1.9000000000000001,1.3,0.26021733541707187
2.0,1.3,0.25623799928420876
2.0,1.1,0.36759579144902377
2.0,0.4,0.1066675622530228
2.0,0.1,0.27296225708184996
2.0,2.0,0.4594084000389203
2.0,1.5,0.22263285692364967
2.0,0.7000000000000001,0.11984927432946842
2.0,1.8,0.14535615440964195
2.0,0.30000000000000004,0.04599006397523938
2.0,1.4000000000000001,0.06974133404909642
2.0,1.2000000000000002,0.24159736232963866
2.0,1.9000000000000001,0.30804408190817595
2.0,0.6000000000000001,0.14906331281912547
2.0,0.8,0.23201057980967077
2.0,0.5,0.035225078221180456
2.0,1.0,0.038903835482068716
2.0,0.2,0.15381847831663234
2.0,0.9,0.08857322146767294
2.0,1.6,0.42656304309750864
2.0,1.7000000000000002,0.26875138673320254
