time,behaviours,loss,epochs
2024-01-01T18:20:18.759,2,0.053143529718054104,50
2024-01-01T18:20:32.133,2,0.10305263389718854,50
2024-01-01T18:20:37.272,2,0.07226448424000945,50
2024-01-01T18:20:36.728,2,0.08179325627671352,50
2024-01-01T18:20:40.994,2,0.11759136494929812,50
2024-01-01T18:20:43.992,2,0.10994508856246328,50
2024-01-01T18:20:44.013,2,0.174432438401365,50
2024-01-01T18:22:38.911,4,0.22540697506607155,50
2024-01-01T18:22:56.014,4,0.2353085743625613,50
2024-01-01T18:23:33.32,5,0.08890275338160723,50
2024-01-01T18:23:37.045,3,0.08946265763904006,50
2024-01-01T18:23:45.193,3,0.05206973809311777,50
2024-01-01T18:23:46.9,3,0.16237932748410847,50
2024-01-01T18:23:47.791,3,0.08947915500143226,50
2024-01-01T18:23:49.196,5,0.07312463699875307,50
2024-01-01T18:23:52.849,3,0.07573498652411012,50
2024-01-01T18:23:54.668,3,0.052088416819908646,50
2024-01-01T18:23:55.19,5,0.14594267270904746,50
2024-01-01T18:23:56.583,3,0.08411273668278414,50
2024-01-01T18:23:55.953,5,0.16619884790261602,50
2024-01-01T18:23:57.345,5,0.16957660674299693,50
2024-01-01T18:24:46.366,6,0.07997477670957227,50
2024-01-01T18:24:47.494,6,0.14421339398813557,50
2024-01-01T18:25:38.874,1,0.30094303400118855,50
2024-01-01T18:25:43.066,1,0.1790410770447025,50
2024-01-01T18:26:33.277,5,0.184389479305019,50
2024-01-01T18:26:43.354,4,0.11243313240232918,50
2024-01-01T18:26:43.817,4,0.1945086404298614,50
2024-01-01T18:26:46.454,4,0.28473188698615093,50
2024-01-01T18:26:51.165,4,0.2334755353913468,50
2024-01-01T18:26:53.032,4,0.1318621469817914,50
2024-01-01T18:26:54.125,5,0.1955207472270627,50
2024-01-01T18:27:22.43,6,0.17138906582605917,50
2024-01-01T18:27:27.647,6,0.14452195661426379,50
2024-01-01T18:27:30.62,6,0.1787976057172774,50
2024-01-01T18:27:31.934,6,0.19588779517808996,50
2024-01-01T18:27:32.753,6,0.1555675785718321,50
2024-01-01T18:27:38.959,1,0.21607556012004148,50
2024-01-01T18:27:51.992,1,0.16914122005168297,50
2024-01-01T18:27:53.022,1,0.04095013519919964,50
2024-01-01T18:27:56.061,1,0.10546443912616381,50
2024-01-01T18:27:56.562,1,0.05606072963837681,50
