time,behaviours,loss,epochs
2024-01-01T20:29:45.287,1,0.13503801950941918,300
2024-01-01T20:33:34.009,2,0.15954421447415162,300
2024-01-01T20:33:36.917,2,0.2716279134907521,300
2024-01-01T20:33:39.888,2,0.01995297010987404,300
2024-01-01T20:33:43.304,2,0.11525202785066335,300
2024-01-01T20:33:44.254,2,0.2558929059409473,300
2024-01-01T20:33:44.822,2,0.10306416863962506,300
2024-01-01T20:33:46.071,2,0.2973354368571237,300
2024-01-01T20:33:46.789,2,0.15411742025866235,300
2024-01-01T20:33:46.674,2,0.1288913400060113,300
2024-01-01T20:33:48.397,2,0.17090155289914954,300
2024-01-01T20:33:52.724,2,0.14591881825986197,300
2024-01-01T20:36:22.659,2,0.1023028415077226,300
2024-01-01T20:36:49.243,3,0.14409995413754909,300
2024-01-01T20:40:06.328,4,0.13220379881891473,300
2024-01-01T20:42:24.643,3,0.143219993306096,300
2024-01-01T20:42:33.961,3,0.15949028177099342,300
2024-01-01T20:42:47.834,3,0.08036552474524876,300
2024-01-01T20:42:54.434,3,0.07111541051770252,300
2024-01-01T20:42:54.99,3,0.2956818437037627,300
2024-01-01T20:42:58.325,3,0.1744287093666164,300
2024-01-01T20:43:01.136,3,0.17370213441452562,300
2024-01-01T20:43:01.505,3,0.26419462829245965,300
2024-01-01T20:43:08.924,3,0.2076259313801673,300
2024-01-01T20:43:09.783,3,0.16772776287435096,300
2024-01-01T20:43:09.775,5,0.12307505966095852,300
2024-01-01T20:43:19.075,3,0.17423434065189616,300
2024-01-01T20:45:17.291,3,0.12163096324978995,300
2024-01-01T20:46:21.521,6,0.09514057856929127,300
2024-01-01T20:48:38.247,4,0.11155349875825826,300
2024-01-01T20:49:30.941,1,0.1583626936165435,300
2024-01-01T20:54:32.589,4,0.22917707828873052,300
2024-01-01T20:54:49.405,4,0.23116696480159432,300
2024-01-01T20:54:53.174,4,0.20192790611443182,300
2024-01-01T20:54:53.899,4,0.14516634798785216,300
2024-01-01T20:55:16.685,4,0.0706683019299078,300
2024-01-01T20:55:21.948,4,0.23953452486549065,300
2024-01-01T20:55:23.113,5,0.22553599812394226,300
2024-01-01T20:55:32.688,4,0.21112720826054837,300
2024-01-01T20:55:33.955,4,0.09782419408255605,300
2024-01-01T20:55:41.117,4,0.14867591739811273,300
2024-01-01T20:55:47.269,2,0.399946227304246,300
2024-01-01T20:55:56.41,4,0.0978439412903903,300
2024-01-01T20:56:04.001,4,0.1837185773309263,300
2024-01-01T20:57:30.377,4,0.0987615775374117,300
2024-01-01T21:01:07.774,6,0.07038960331480187,300
2024-01-01T21:04:26.695,1,0.1591162473786297,300
2024-01-01T21:05:20.791,3,0.10181317033161867,300
2024-01-01T21:05:25.77,5,0.15676434566267192,300
2024-01-01T21:09:34.293,5,0.1496890416411885,300
2024-01-01T21:10:50.833,2,0.058609999367028896,300
2024-01-01T21:10:59.483,5,0.14515226449693913,300
2024-01-01T21:11:05.864,5,0.08601365058462923,300
2024-01-01T21:11:34.499,5,0.0807852906400923,300
2024-01-01T21:11:35.135,5,0.24073665056115084,300
2024-01-01T21:11:43.763,5,0.13294349233165031,300
2024-01-01T21:11:52.123,5,0.20596194861017061,300
2024-01-01T21:11:58.683,5,0.26672877129028455,300
2024-01-01T21:11:58.905,5,0.10295856013690777,300
2024-01-01T21:12:07.465,5,0.3337661235514518,300
2024-01-01T21:12:43.724,5,0.08770320429782574,300
2024-01-01T21:14:00.1,5,0.12065063271931928,300
2024-01-01T21:15:03.209,6,0.18679325895903875,300
2024-01-01T21:17:42.527,1,0.1355591518524641,300
2024-01-01T21:18:17.107,4,0.09011355824785662,300
2024-01-01T21:19:55.853,3,0.10244593944173686,300
2024-01-01T21:23:11.799,2,0.14652913127815725,300
2024-01-01T21:23:21.31,6,0.13794615885550676,300
2024-01-01T21:25:38.083,1,0.15416525932730926,300
2024-01-01T21:26:06.847,6,0.05160226139798832,300
2024-01-01T21:27:13.211,6,0.21564346767696263,300
2024-01-01T21:27:36.337,6,0.14434866308042985,300
2024-01-01T21:27:38.672,6,0.1501420512045612,300
2024-01-01T21:27:44.965,6,0.09257034716037464,300
2024-01-01T21:27:54.167,6,0.09890853242767922,300
2024-01-01T21:27:58.829,6,0.08129276402718479,300
2024-01-01T21:28:06.825,6,0.17662884596918094,300
2024-01-01T21:28:18.993,6,0.1311766170093502,300
2024-01-01T21:28:26.393,1,0.4711589818522862,300
2024-01-01T21:28:25.553,6,0.12228501057616953,300
2024-01-01T21:28:50.896,6,0.16586156903734814,300
2024-01-01T21:29:35.574,1,0.5836508783297653,300
2024-01-01T21:29:51.225,1,0.005900292924789137,300
2024-01-01T21:29:57.409,1,0.05047810913233175,300
2024-01-01T21:29:59.847,1,0.1331213017654121,300
2024-01-01T21:30:06.206,1,0.14525976243685654,300
2024-01-01T21:30:11.096,1,0.08638834143596338,300
2024-01-01T21:30:17.221,1,0.05998348671879228,300
2024-01-01T21:30:18.849,1,0.05675103445103602,300
2024-01-01T21:30:25.516,1,0.10161512953696847,300
