time,behaviours,loss,epochs
2024-01-01T18:09:57.935,1,0.02029583747423494,100
2024-01-01T18:09:58.338,1,0.04124494424543423,100
2024-01-01T18:09:59.546,1,0.26004642783881765,100
2024-01-01T18:10:01.839,1,0.12039641686924142,100
2024-01-01T18:10:02.32,1,0.08527447988221723,100
2024-01-01T18:10:02.198,1,0.04504138218392535,100
2024-01-01T18:10:50.315,2,0.15925679894368489,100
2024-01-01T18:10:50.746,2,0.04268793048242052,100
2024-01-01T18:10:51.958,2,0.07002690719590775,100
2024-01-01T18:10:54.746,2,0.23980763485301215,100
2024-01-01T18:10:57.179,2,0.15184692496472663,100
2024-01-01T18:11:37.788,3,0.17192629184737165,100
2024-01-01T18:11:40.513,2,0.08396433976216447,100
2024-01-01T18:11:41.335,2,0.05249495365503581,100
2024-01-01T18:11:44.681,2,0.2054019954278462,100
2024-01-01T18:11:46.688,2,0.0488056932610276,100
2024-01-01T18:11:47.705,3,0.12475599614181661,100
2024-01-01T18:11:48.364,2,0.098926772832681,100
2024-01-01T18:11:48.526,3,0.11931485338278287,100
2024-01-01T18:11:49.059,3,0.15991492324677095,100
2024-01-01T18:11:50.864,3,0.1308610626554347,100
2024-01-01T18:12:13.915,1,0.13404962525944572,100
2024-01-01T18:12:24.48,1,0.34908940344300554,100
2024-01-01T18:12:24.936,1,0.19295726699122592,100
2024-01-01T18:12:25.545,1,0.14687251747107702,100
2024-01-01T18:12:37.716,3,0.15844663746496893,100
2024-01-01T18:12:42.754,3,0.09523321232902059,100
2024-01-01T18:12:43.688,3,0.10312245092006866,100
2024-01-01T18:12:43.932,3,0.25721263824840834,100
2024-01-01T18:12:44.83,3,0.18620932628617756,100
