time,behaviours,loss,epochs
2024-01-01T17:51:14.921,1,0.03677688451140369,50
2024-01-01T17:51:19.707,1,0.1053447466548331,50
2024-01-01T17:51:29.069,2,0.2319479176997964,50
2024-01-01T17:51:37.95,2,0.12574433848521427,50
2024-01-01T17:51:52.046,3,0.1449944163126137,50
2024-01-01T17:52:05.69,3,0.1436425584833068,50
2024-01-01T17:52:24.954,4,0.12956271236097258,50
2024-01-01T17:52:44.72,4,0.17399477286049855,50
2024-01-01T17:53:07.799,5,0.15643713880319576,50
2024-01-01T17:53:30.306,5,0.13461108377953163,50
