time,uuid,epochs,rows,columns,behaviours,min_angle,mag_goals,mag_modifier,sim_type,sim_time,loss
2024-01-14T19:22:49.018,312478467575533346360033262046488169344,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.8785019623499304
2024-01-14T19:22:49.003,313652677273173877545727962349698945536,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,1.6209869214740538
2024-01-14T19:22:49.018,311936938331058598755797804997370492639,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.8191397241074677
2024-01-14T19:22:49.009,313652983093881182605503943100333925907,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.918338921346321
2024-01-14T19:22:49.003,313652670142639251262888786223840133765,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,1.2986613058540784
2024-01-14T19:22:49.003,313652682819145253545490582962395365743,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,1.1775065525375348
2024-01-14T19:22:49.003,313094000677486167711348318672532351953,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.6638712441034521
2024-01-14T19:22:49.018,311807564287644181091807041139947560060,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.7833646947322168
2024-01-14T19:22:49.003,312637221006171303527654455804213468489,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,1.1498243216951436
2024-01-14T19:22:49.003,313229394476688419178461564815224964496,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,1.117316991399944
2024-01-14T19:22:52.774,312072785315350431819090101899439502109,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.9855146301405573
2024-01-14T19:22:52.772,312790254163475730809079887607435560685,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,2.927442755226554
2024-01-14T19:22:52.772,312211548529848089922997573511728925474,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,1.8695189186042525
2024-01-14T19:22:52.772,311523492503230911454314216430879666609,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.6490240295370402
2024-01-14T19:22:52.772,311397121841001084518516017226248663930,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,2.202040082102885
2024-01-14T19:22:52.773,313379081036408243933799462403338545146,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,1.549069043212601
2024-01-14T19:22:52.773,313977025486282898604882294421905899605,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.6809089160314802
2024-01-14T19:22:52.772,312336829012561720576148246510136468601,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.8529912698585395
2024-01-14T19:22:52.772,312937091678471542619399311900712861589,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,1.2117177272783086
2024-01-14T19:22:52.836,311669521098687452622724198973702474299,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,1.7603862423576595
2024-01-14T19:23:50.046,311807564287644181091807041139947560060,10,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.7759973403397332
2024-01-14T19:23:50.545,313652670142639251262888786223840133765,10,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,1.2879345145999281
