time,uuid,epochs,rows,columns,behaviours,min_angle,mag_goals,mag_modifier,sim_type,sim_time,loss
2024-02-11T18:33:27.509,226420751417556349034868766989213031235,0,5,4,3,1.0471975511965976,1.0,0.1,Diff,1000.0,1.364827306820321
2024-02-11T18:33:28.011,224675595058699523901145140132331004043,0,5,4,3,1.0471975511965976,1.0,0.1,Diff,1000.0,0.7607925217843969
2024-02-11T18:33:28.174,226273486862764585340216714464952707009,0,5,4,5,0.6283185307179586,1.0,0.1,Diff,1000.0,2.2065003926204256
2024-02-11T18:33:28.581,225264041636451968558178041351460101218,0,5,4,5,0.6283185307179586,1.0,0.1,Diff,1000.0,1.6477421952994913
2024-02-11T18:33:28.917,224969754965045734817279375119143329203,0,5,4,2,1.5707963267948966,1.0,0.1,Diff,1000.0,1.398595270188976
2024-02-11T18:33:29.06,225114645051806946012087687494700131888,0,5,4,4,0.7853981633974483,1.0,0.1,Diff,1000.0,1.5343663960390186
2024-02-11T18:33:29.398,226124936434895215136649826535261581782,0,5,4,2,1.5707963267948966,1.0,0.1,Diff,1000.0,1.5229465902211503
2024-02-11T18:33:29.542,225409643033656232817554605264252093059,0,5,4,3,1.0471975511965976,1.0,0.1,Diff,1000.0,1.327175217133681
2024-02-11T18:33:29.92,226608566530486163505516536636676470310,0,5,4,4,0.7853981633974483,1.0,0.1,Diff,1000.0,0.559229145735343
2024-02-11T18:33:30.695,225820549123506362863234407418590141836,0,5,4,4,0.7853981633974483,1.0,0.1,Diff,1000.0,0.5103483292964136
2024-02-11T18:33:31.286,225963276122974609614084710303890848027,0,5,4,2,1.5707963267948966,1.0,0.1,Diff,1000.0,0.29973330572706214
2024-02-11T18:33:31.521,225537071391855625177807144039076936245,0,5,4,1,0.0,1.0,0.1,Diff,1000.0,1.9547185251248314
2024-02-11T18:33:31.76,224531201732517277145637037460228418985,0,5,4,1,0.0,1.0,0.1,Diff,1000.0,2.4337916608131964
2024-02-11T18:33:31.969,225680620938107095018248664449347702670,0,5,4,5,0.6283185307179586,1.0,0.1,Diff,1000.0,2.0815993521047385
2024-02-11T18:33:32.961,224820314804911329424495959656611346272,0,5,4,1,0.0,1.0,0.1,Diff,1000.0,2.6975790991859605
2024-02-11T18:33:36.935,225537071391855625177807144039076936245,5,5,4,1,0.0,1.0,0.1,Diff,1000.0,1.487560663176543
2024-02-11T18:33:38.495,224820314804911329424495959656611346272,5,5,4,1,0.0,1.0,0.1,Diff,1000.0,1.6501331936838366
2024-02-11T18:33:38.843,224969754965045734817279375119143329203,5,5,4,2,1.5707963267948966,1.0,0.1,Diff,1000.0,1.3796414010245028
2024-02-11T18:33:39.145,224531201732517277145637037460228418985,5,5,4,1,0.0,1.0,0.1,Diff,1000.0,2.3682123370986568
2024-02-11T18:33:40.038,226124936434895215136649826535261581782,5,5,4,2,1.5707963267948966,1.0,0.1,Diff,1000.0,1.5097968643217903
2024-02-11T18:33:41.236,224675595058699523901145140132331004043,5,5,4,3,1.0471975511965976,1.0,0.1,Diff,1000.0,0.7038762891088289
2024-02-11T18:33:42.043,225537071391855625177807144039076936245,10,5,4,1,0.0,1.0,0.1,Diff,1000.0,1.4675754018854097
2024-02-11T18:33:42.688,225963276122974609614084710303890848027,5,5,4,2,1.5707963267948966,1.0,0.1,Diff,1000.0,0.29136570131423734
2024-02-11T18:33:42.978,224820314804911329424495959656611346272,10,5,4,1,0.0,1.0,0.1,Diff,1000.0,1.6357784318718631
2024-02-11T18:33:46.44,224531201732517277145637037460228418985,10,5,4,1,0.0,1.0,0.1,Diff,1000.0,2.321453723815443
2024-02-11T18:33:46.655,225537071391855625177807144039076936245,15,5,4,1,0.0,1.0,0.1,Diff,1000.0,1.4449957201500627
2024-02-11T18:33:47.795,224820314804911329424495959656611346272,15,5,4,1,0.0,1.0,0.1,Diff,1000.0,1.6310513996796974
2024-02-11T18:33:49.422,224969754965045734817279375119143329203,10,5,4,2,1.5707963267948966,1.0,0.1,Diff,1000.0,1.3676547071637015
2024-02-11T18:33:49.618,225409643033656232817554605264252093059,5,5,4,3,1.0471975511965976,1.0,0.1,Diff,1000.0,1.3148942165375677
2024-02-11T18:33:50.121,226420751417556349034868766989213031235,5,5,4,3,1.0471975511965976,1.0,0.1,Diff,1000.0,1.3453477842706432
2024-02-11T18:33:51.558,226124936434895215136649826535261581782,10,5,4,2,1.5707963267948966,1.0,0.1,Diff,1000.0,1.2737135255632799
2024-02-11T18:33:51.901,225537071391855625177807144039076936245,20,5,4,1,0.0,1.0,0.1,Diff,1000.0,1.422340430919873
2024-02-11T18:33:52.552,224820314804911329424495959656611346272,20,5,4,1,0.0,1.0,0.1,Diff,1000.0,1.6228536633774466
2024-02-11T18:33:53.569,225963276122974609614084710303890848027,10,5,4,2,1.5707963267948966,1.0,0.1,Diff,1000.0,0.2538945038908623
2024-02-11T18:33:54.219,224531201732517277145637037460228418985,15,5,4,1,0.0,1.0,0.1,Diff,1000.0,2.266008738403652
2024-02-11T18:33:55.729,225114645051806946012087687494700131888,5,5,4,4,0.7853981633974483,1.0,0.1,Diff,1000.0,1.512223350937557
2024-02-11T18:33:56.333,225264041636451968558178041351460101218,5,5,4,5,0.6283185307179586,1.0,0.1,Diff,1000.0,1.5368182338763154
2024-02-11T18:33:57.124,225537071391855625177807144039076936245,25,5,4,1,0.0,1.0,0.1,Diff,1000.0,1.4169418837198624
2024-02-11T18:33:57.383,224820314804911329424495959656611346272,25,5,4,1,0.0,1.0,0.1,Diff,1000.0,1.615099429523366
2024-02-11T18:33:58.416,225820549123506362863234407418590141836,5,5,4,4,0.7853981633974483,1.0,0.1,Diff,1000.0,0.4974875167115804
2024-02-11T18:33:59.108,224675595058699523901145140132331004043,10,5,4,3,1.0471975511965976,1.0,0.1,Diff,1000.0,0.6969649830307203
2024-02-11T18:34:00.84,224969754965045734817279375119143329203,15,5,4,2,1.5707963267948966,1.0,0.1,Diff,1000.0,1.3515298691072795
2024-02-11T18:34:01.609,225537071391855625177807144039076936245,30,5,4,1,0.0,1.0,0.1,Diff,1000.0,1.408188721345421
2024-02-11T18:34:01.857,226608566530486163505516536636676470310,5,5,4,4,0.7853981633974483,1.0,0.1,Diff,1000.0,0.5494888829286311
2024-02-11T18:34:02.667,224531201732517277145637037460228418985,20,5,4,1,0.0,1.0,0.1,Diff,1000.0,2.236671663660155
2024-02-11T18:34:02.902,224820314804911329424495959656611346272,30,5,4,1,0.0,1.0,0.1,Diff,1000.0,1.611570849578732
2024-02-11T18:34:03.058,226124936434895215136649826535261581782,15,5,4,2,1.5707963267948966,1.0,0.1,Diff,1000.0,1.2643068826472006
2024-02-11T18:34:03.792,225963276122974609614084710303890848027,15,5,4,2,1.5707963267948966,1.0,0.1,Diff,1000.0,0.24860383547770518
2024-02-11T18:34:04.33,226273486862764585340216714464952707009,5,5,4,5,0.6283185307179586,1.0,0.1,Diff,1000.0,1.9242126934394197
2024-02-11T18:34:06.612,225537071391855625177807144039076936245,35,5,4,1,0.0,1.0,0.1,Diff,1000.0,1.3966147749383724
2024-02-11T18:34:07.699,224820314804911329424495959656611346272,35,5,4,1,0.0,1.0,0.1,Diff,1000.0,1.6088395852110662
2024-02-11T18:34:09.034,225409643033656232817554605264252093059,10,5,4,3,1.0471975511965976,1.0,0.1,Diff,1000.0,1.29919113739006
