time,uuid,epochs,rows,columns,behaviours,min_angle,mag_goals,mag_modifier,sim_type,sim_time,mutation_strength,popsize,loss
2024-02-18T17:55:16.285,166900955769288778418203299328911077272,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,200.0,10,287.3358349781246
2024-02-18T17:55:17.181,167040860820064592100715213672756485829,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,600.0,10,2.563628408550888
2024-02-18T17:55:17.183,167040970947210486925236993217094833946,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,800.0,10,932.5209186011812
2024-02-18T17:55:17.285,167041073943821755469295022817721956173,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,900.0000000000001,10,3808.973524398994
2024-02-18T17:55:17.404,167041153013527944705497993071090424956,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,1000.0,10,359.13633384418034
2024-02-18T17:55:17.447,167040860820064592100715213672756485829,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,420.0,10,2.5636284085508474
2024-02-18T17:55:17.449,167182943853027922906753434122298848229,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,600.0,10,1110.0200815250887
2024-02-18T17:55:17.574,167363863738974120950885240135547668595,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,800.0,10,665.6407324925514
2024-02-18T17:55:17.704,167041225269612157715560794935579470777,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,900.0000000000001,10,2922.796146917449
2024-02-18T17:55:17.826,168065476654935440218321008667990240686,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,500.0,10,1611.4675430615366
2024-02-18T17:55:18.066,168312447316950205126341115081993930278,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,700.0,10,1167.652918773436
2024-02-18T17:55:18.221,167600913767391499733952862964428508768,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,300.0,10,1.8768197829168451
2024-02-18T17:55:18.28,167801304608100878348515265603521388551,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,300.0,10,964.7380435713361
2024-02-18T17:55:18.429,167478553634748144860281939455749169439,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,1000.0,10,2.747270436326039
2024-02-18T17:55:18.46,168624557314251972800805512599196742011,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,200.0,10,1094.4826659831463
2024-02-18T17:55:18.837,168923339391599265898669146714078818351,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,400.0,10,155.30662272206888
2024-02-18T17:55:18.95,167040860820064592100715213672756485829,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,294.0,10,2.563628408550801
2024-02-18T17:55:19.179,169194081829951135703831936843580988230,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,100.0,10,0.9572197096939288
2024-02-18T17:55:19.587,169517126739786797115458212867138270023,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,100.0,10,263.39615971079184
2024-02-18T17:55:19.882,169751170693262059682068311580568250840,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,500.0,10,802.769805362361
2024-02-18T17:55:20.111,169932682413582239279905598487193134650,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,700.0,10,3022.1966813693275
2024-02-18T17:55:20.524,170259727553343245897560910650626315272,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,400.0,10,1418.5013478551703
2024-02-18T17:55:22.399,167478553634748144860281939455749169439,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,1000.0,10,2.747270436325894
2024-02-18T17:55:23.281,169194081829951135703831936843580988230,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,16.806999999999995,10,0.9572197096939288
2024-02-18T17:55:23.812,167041153013527944705497993071090424956,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,1000.0,10,357.10114294072685
2024-02-18T17:55:24.79,166900955769288778418203299328911077272,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,200.0,10,286.46791880734304
2024-02-18T17:55:26.652,167363863738974120950885240135547668595,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,800.0,10,663.4044185396887
2024-02-18T17:55:26.817,167041225269612157715560794935579470777,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,900.0000000000001,10,2917.4855294684294
2024-02-18T17:55:26.939,168312447316950205126341115081993930278,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,700.0,10,1164.4913786312447
2024-02-18T17:55:27.078,168923339391599265898669146714078818351,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,400.0,10,154.85158330647073
2024-02-18T17:55:27.204,167478553634748144860281939455749169439,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,1000.0,10,2.747270436325732
2024-02-18T17:55:27.242,167040860820064592100715213672756485829,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,70.58939999999998,10,2.563628408550799
2024-02-18T17:55:27.312,169194081829951135703831936843580988230,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,2.8247524899999985,10,0.9572197096939288
