time,behaviours,loss,epochs,min_angle,uuid,rows,columns
2024-01-06T13:23:22.939,3,4.0708180259755045,0,0.7853981633974483,130647290903905400677373651813776047782,3,2
2024-01-06T13:23:23.083,3,0.9052799122216699,0,0.7853981633974483,130761167918732028240575395743578022029,4,5
2024-01-06T13:23:23.324,3,0.5020113479936065,0,0.7853981633974483,130951776616672095666819828178135647658,3,7
2024-01-06T13:23:23.587,3,29.4507389404743,0,0.7853981633974483,131160605415145568467142314038465263386,8,2
2024-01-06T13:23:23.806,3,0.44213663131580194,0,0.7853981633974483,131333577924109960653413429708883091622,3,4
2024-01-06T13:23:24.304,3,1.1904329249517558,0,0.7853981633974483,131728774336984112310572311624859220495,3,3
2024-01-06T13:23:23.995,3,3.4029058826140735,0,0.7853981633974483,131483334204612797961636262177024104325,7,6
2024-01-06T13:23:25.169,3,0.16810834648861847,0,0.7853981633974483,132413884026693710316764575597250403896,3,6
2024-01-06T13:23:24.553,3,27.3222825731624,0,0.7853981633974483,131925592146020422634262412336484754004,8,3
2024-01-06T13:23:25.542,3,0.7470521444312445,0,0.7853981633974483,132709238693730636340752439629880744032,3,8
2024-01-06T13:23:24.838,3,1.4317319144954155,0,0.7853981633974483,132151416177634830273840315430186831215,7,8
2024-01-06T13:23:26.771,3,0.27961973252494027,0,0.7853981633974483,133682822718388096627408238272051818440,3,5
2024-01-06T13:23:26.053,3,3.8688840317618465,0,0.7853981633974483,133114431323869212728976786012574197475,7,5
2024-01-06T13:23:25.775,3,3.111682841434149,0,0.7853981633974483,132894184162614184154704764608784469156,8,5
2024-01-06T13:23:26.413,3,13.379191529088436,0,0.7853981633974483,133399388879139391844285282116370143595,8,4
2024-01-06T13:23:28.2,3,6.773549817235961,0,0.7853981633974483,134815196935550920699755063189970761790,4,2
2024-01-06T13:23:28.218,3,13.276384803190703,0,0.7853981633974483,134829271026339954613909573764883975935,5,2
2024-01-06T13:23:28.204,3,2.994588102584578,0,0.7853981633974483,134818555258903575337609884518252697079,4,3
2024-01-06T13:23:28.212,3,0.3898694138804237,0,0.7853981633974483,134824682923448753566602272216708728284,4,4
2024-01-06T13:23:28.215,3,0.4459359207894941,0,0.7853981633974483,134826920326758156391375448533241639978,4,6
2024-01-06T13:23:28.589,3,6.234438353158308,0,0.7853981633974483,135123378642098906121653720184726473274,5,3
2024-01-06T13:23:28.21,3,0.4571657418373117,0,0.7853981633974483,134823412896003649913036512395118580305,4,7
2024-01-06T13:23:27.173,3,2.2223046286097534,0,0.7853981633974483,134001795459126849877846851360636071596,7,7
2024-01-06T13:23:28.855,3,0.9721181311747346,0,0.7853981633974483,135334402852955649183852769597837192121,5,4
2024-01-06T13:23:28.216,3,0.26694078148600636,0,0.7853981633974483,134828175300852382340054601057042426974,4,8
