time,uuid,epochs,rows,columns,behaviours,min_angle,mag_goals,mag_modifier,sim_type,sim_time,mutation_strength,popsize,loss
2024-02-20T19:11:19.88,152096561328757863067992693781484424595,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.1227723710977755
2024-02-20T19:11:30.037,152096561328757863067992693781484424595,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.122119144277018
2024-02-20T19:11:32.924,152096561328757863067992693781484424595,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.1212983998429764
2024-02-20T19:11:35.783,152096561328757863067992693781484424595,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.1206100417309863
2024-02-20T19:11:38.639,152096561328757863067992693781484424595,20,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.1199310192379452
2024-02-20T19:11:41.49,152096561328757863067992693781484424595,25,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.1191030906174744
2024-02-20T19:11:44.334,152096561328757863067992693781484424595,30,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.1182246097753685
2024-02-20T19:11:47.194,152096561328757863067992693781484424595,35,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.1177744489816925
2024-02-20T19:11:50.049,152096561328757863067992693781484424595,40,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.1172895157524216
2024-02-20T19:11:52.883,152096561328757863067992693781484424595,45,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.1167666650061903
2024-02-20T19:11:55.74,152096561328757863067992693781484424595,50,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.1159798659012563
2024-02-20T19:11:58.585,152096561328757863067992693781484424595,55,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.1151764199834697
2024-02-20T19:12:01.44,152096561328757863067992693781484424595,60,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.1145669307802724
2024-02-20T19:12:04.268,152096561328757863067992693781484424595,65,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.113822089913064
2024-02-20T19:12:07.119,152096561328757863067992693781484424595,70,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.1131764790420777
2024-02-20T19:12:09.948,152096561328757863067992693781484424595,75,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.1125470809611726
2024-02-20T19:12:12.774,152096561328757863067992693781484424595,80,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,2.1121323339555236
2024-02-20T19:12:15.592,152096561328757863067992693781484424595,85,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,2.1115898280644503
2024-02-20T19:12:18.4,152096561328757863067992693781484424595,90,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,2.1110913148569375
2024-02-20T19:12:21.214,152096561328757863067992693781484424595,95,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,2.110763036052652
2024-02-20T19:12:24.039,152096561328757863067992693781484424595,100,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,2.1100913466690185
2024-02-20T19:12:26.932,152096561328757863067992693781484424595,105,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,2.1097838108866935
2024-02-20T19:12:29.788,152096561328757863067992693781484424595,110,5,4,1,0.0,0.1,0.1,Diff,1000.0,4.899999999999999e-5,10,2.1093669357782026
2024-02-20T19:12:32.72,152096561328757863067992693781484424595,115,5,4,1,0.0,0.1,0.1,Diff,1000.0,4.899999999999999e-5,10,2.1089743541504324
2024-02-20T19:12:35.502,152096561328757863067992693781484424595,120,5,4,1,0.0,0.1,0.1,Diff,1000.0,4.899999999999999e-5,10,2.1086148389767367
2024-02-20T19:12:38.189,152096561328757863067992693781484424595,125,5,4,1,0.0,0.1,0.1,Diff,1000.0,4.899999999999999e-5,10,2.1083228417233912
2024-02-20T19:12:40.901,152096561328757863067992693781484424595,130,5,4,1,0.0,0.1,0.1,Diff,1000.0,4.899999999999999e-5,10,2.1081083126504336
2024-02-20T19:12:43.584,152096561328757863067992693781484424595,135,5,4,1,0.0,0.1,0.1,Diff,1000.0,4.899999999999999e-5,10,2.1077113961558176
2024-02-20T19:12:46.259,152096561328757863067992693781484424595,140,5,4,1,0.0,0.1,0.1,Diff,1000.0,4.899999999999999e-5,10,2.107332075153817
2024-02-20T19:12:48.936,152096561328757863067992693781484424595,145,5,4,1,0.0,0.1,0.1,Diff,1000.0,4.899999999999999e-5,10,2.1069273554000403
2024-02-20T19:12:51.607,152096561328757863067992693781484424595,150,5,4,1,0.0,0.1,0.1,Diff,1000.0,4.899999999999999e-5,10,2.1066008215465155
2024-02-20T19:12:54.281,152096561328757863067992693781484424595,155,5,4,1,0.0,0.1,0.1,Diff,1000.0,4.899999999999999e-5,10,2.1063320272818724
2024-02-20T19:12:56.949,152096561328757863067992693781484424595,160,5,4,1,0.0,0.1,0.1,Diff,1000.0,4.899999999999999e-5,10,2.1060271632623864
2024-02-20T19:12:59.613,152096561328757863067992693781484424595,165,5,4,1,0.0,0.1,0.1,Diff,1000.0,4.899999999999999e-5,10,2.1056422341114343
2024-02-20T19:13:02.262,152096561328757863067992693781484424595,170,5,4,1,0.0,0.1,0.1,Diff,1000.0,4.899999999999999e-5,10,2.10528572279375
2024-02-20T19:13:04.912,152096561328757863067992693781484424595,175,5,4,1,0.0,0.1,0.1,Diff,1000.0,4.899999999999999e-5,10,2.10498063585116
2024-02-20T19:13:07.592,152096561328757863067992693781484424595,180,5,4,1,0.0,0.1,0.1,Diff,1000.0,4.899999999999999e-5,10,2.1045481957235643
2024-02-20T19:13:10.267,152096561328757863067992693781484424595,185,5,4,1,0.0,0.1,0.1,Diff,1000.0,3.4299999999999993e-5,10,2.104311280061538
2024-02-20T19:13:12.928,152096561328757863067992693781484424595,190,5,4,1,0.0,0.1,0.1,Diff,1000.0,3.4299999999999993e-5,10,2.1040373277566857
2024-02-20T19:13:15.612,152096561328757863067992693781484424595,195,5,4,1,0.0,0.1,0.1,Diff,1000.0,3.4299999999999993e-5,10,2.1037717998363274
2024-02-20T19:13:18.278,152096561328757863067992693781484424595,200,5,4,1,0.0,0.1,0.1,Diff,1000.0,3.4299999999999993e-5,10,2.103492979897944
2024-02-20T19:13:18.326,246043423677370048809062573359079620212,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0002,10,3.8131951455372874
2024-02-20T19:13:20.535,246043423677370048809062573359079620212,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.8115459926688264
2024-02-20T19:13:22.754,246043423677370048809062573359079620212,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.810134673948578
2024-02-20T19:13:24.953,246043423677370048809062573359079620212,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.8086131108605055
2024-02-20T19:13:27.157,246043423677370048809062573359079620212,20,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.807608164022241
2024-02-20T19:13:29.358,246043423677370048809062573359079620212,25,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.806256085496809
2024-02-20T19:13:31.553,246043423677370048809062573359079620212,30,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.8051276591725327
2024-02-20T19:13:33.745,246043423677370048809062573359079620212,35,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.803930352495996
2024-02-20T19:13:35.944,246043423677370048809062573359079620212,40,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.802119205213737
2024-02-20T19:13:38.157,246043423677370048809062573359079620212,45,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.8009187535325526
2024-02-20T19:13:40.381,246043423677370048809062573359079620212,50,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.7994522843575727
2024-02-20T19:13:42.586,246043423677370048809062573359079620212,55,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.798115374786621
2024-02-20T19:13:44.786,246043423677370048809062573359079620212,60,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.796603671729814
2024-02-20T19:13:46.984,246043423677370048809062573359079620212,65,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.795156365425155
2024-02-20T19:13:49.187,246043423677370048809062573359079620212,70,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.793478889604772
2024-02-20T19:13:51.406,246043423677370048809062573359079620212,75,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.7923098822963524
2024-02-20T19:13:53.607,246043423677370048809062573359079620212,80,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.791060977828851
2024-02-20T19:13:55.807,246043423677370048809062573359079620212,85,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.789720846552228
2024-02-20T19:13:58.014,246043423677370048809062573359079620212,90,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.788395647533456
2024-02-20T19:14:00.229,246043423677370048809062573359079620212,95,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.786888645033695
2024-02-20T19:14:02.434,246043423677370048809062573359079620212,100,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.785497739046727
2024-02-20T19:14:04.644,246043423677370048809062573359079620212,105,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.7838722312118045
2024-02-20T19:14:06.863,246043423677370048809062573359079620212,110,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.783135245948326
2024-02-20T19:14:09.072,246043423677370048809062573359079620212,115,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.781756643920687
2024-02-20T19:14:11.284,246043423677370048809062573359079620212,120,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.78032845982546
2024-02-20T19:14:13.488,246043423677370048809062573359079620212,125,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.778562428359663
2024-02-20T19:14:15.705,246043423677370048809062573359079620212,130,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.7766606927911983
2024-02-20T19:14:17.917,246043423677370048809062573359079620212,135,5,4,1,0.0,0.1,0.1,Diff,1000.0,9.799999999999998e-5,10,3.775729461416841
2024-02-20T19:14:20.131,246043423677370048809062573359079620212,140,5,4,1,0.0,0.1,0.1,Diff,1000.0,9.799999999999998e-5,10,3.774466395894269
2024-02-20T19:14:22.341,246043423677370048809062573359079620212,145,5,4,1,0.0,0.1,0.1,Diff,1000.0,9.799999999999998e-5,10,3.7734743508738506
