time,uuid,epochs,rows,columns,behaviours,min_angle,mag_goals,mag_modifier,sim_type,sim_time,loss
2024-02-10T15:01:58.416,324408032493582489964376159816128306302,0,5,4,2,1.5707963267948966,1.0,0.1,Diff,1000.0,0.5896019032054236
2024-02-10T15:01:58.633,323387981151610413643122032842466898447,0,5,4,4,0.7853981633974483,1.0,0.1,Diff,1000.0,2.06237522926986
2024-02-10T15:01:59.331,323775932149022635824966728231539438481,0,5,4,3,1.0471975511965976,1.0,0.1,Diff,1000.0,0.7957039795997464
2024-02-10T15:01:59.839,323387665665067281843686874695072251796,0,5,4,3,1.0471975511965976,1.0,0.1,Diff,1000.0,1.3788687029986317
2024-02-10T15:02:00.467,323387819526158884541417984926684511721,0,5,4,4,0.7853981633974483,1.0,0.1,Diff,1000.0,1.7811970835319482
2024-02-10T15:02:01.214,323387881324125645668648140203602366627,0,5,4,4,0.7853981633974483,1.0,0.1,Diff,1000.0,1.5218305022642313
2024-02-10T15:02:01.93,323516124623204659751188658214313631687,0,5,4,5,0.6283185307179586,1.0,0.1,Diff,1000.0,1.686313898649082
2024-02-10T15:02:02.783,324865565783179189829641994706341065335,0,5,4,2,1.5707963267948966,1.0,0.1,Diff,1000.0,1.9465140305719395
2024-02-10T15:02:03.422,324043902393968131522130875564891133403,0,5,4,1,0.0,1.0,0.1,Diff,1000.0,1.8136714251447685
2024-02-10T15:02:03.715,324533655241958182240659411860799064320,0,5,4,2,1.5707963267948966,1.0,0.1,Diff,1000.0,1.0019823229230607
2024-02-10T15:02:04.273,323388084940503307330266435494725435286,0,5,4,5,0.6283185307179586,1.0,0.1,Diff,1000.0,2.1846473144191565
2024-02-10T15:02:05.811,325184479736621357494868915537131864167,0,5,4,3,1.0471975511965976,1.0,0.1,Diff,1000.0,0.4990657887383912
2024-02-10T15:02:06.86,323388172249938398047144873411175116850,0,5,4,4,0.7853981633974483,1.0,0.1,Diff,1000.0,2.195068724520272
2024-02-10T15:02:07.949,324969086092601952756781714832677589686,0,5,4,1,0.0,1.0,0.1,Diff,1000.0,4.772787093511511
2024-02-10T15:02:08.194,323387462048689620179951411712612049044,0,5,4,1,0.0,1.0,0.1,Diff,1000.0,0.9543747402352771
2024-02-10T15:02:08.455,323642586397821378090141651081073434024,0,5,4,3,1.0471975511965976,1.0,0.1,Diff,1000.0,4.060583610862914
2024-02-10T15:02:09.26,323775932149022635824966728231539438481,5,5,4,3,1.0471975511965976,1.0,0.1,Diff,1000.0,0.19208656249549602
2024-02-10T15:02:09.896,324168757262992735550931240593842891781,0,5,4,5,0.6283185307179586,1.0,0.1,Diff,1000.0,0.7638726185157803
2024-02-10T15:02:11.037,324043902393968131522130875564891133403,5,5,4,1,0.0,1.0,0.1,Diff,1000.0,0.3337408449749693
2024-02-10T15:02:11.173,324533655241958182240659411860799064320,5,5,4,2,1.5707963267948966,1.0,0.1,Diff,1000.0,0.07710613178359411
2024-02-10T15:02:11.546,325184479736621357494868915537131864167,5,5,4,3,1.0471975511965976,1.0,0.1,Diff,1000.0,0.18252181241132637
2024-02-10T15:02:12.106,323387881324125645668648140203602366627,5,5,4,4,0.7853981633974483,1.0,0.1,Diff,1000.0,0.21160431355217843
2024-02-10T15:02:12.85,323388404388454564844372561959064618540,0,5,4,5,0.6283185307179586,1.0,0.1,Diff,1000.0,1.3200327298956476
2024-02-10T15:02:14.198,323387462048689620179951411712612049044,5,5,4,1,0.0,1.0,0.1,Diff,1000.0,0.19788876104660122
2024-02-10T15:02:14.419,323387665665067281843686874695072251796,5,5,4,3,1.0471975511965976,1.0,0.1,Diff,1000.0,0.1802672007346233
2024-02-10T15:02:14.988,324408032493582489964376159816128306302,5,5,4,2,1.5707963267948966,1.0,0.1,Diff,1000.0,0.1824669698795358
2024-02-10T15:02:15.402,323388084940503307330266435494725435286,5,5,4,5,0.6283185307179586,1.0,0.1,Diff,1000.0,0.2685340424537773
2024-02-10T15:02:16.474,323388172249938398047144873411175116850,5,5,4,4,0.7853981633974483,1.0,0.1,Diff,1000.0,0.17383283770165214
2024-02-10T15:02:17.158,324760594806100790722750955934167958336,0,5,4,2,1.5707963267948966,1.0,0.1,Diff,1000.0,2.7130142358589415
2024-02-10T15:02:17.709,323388237217031659743847698462325645348,0,5,4,4,0.7853981633974483,1.0,0.1,Diff,1000.0,0.8339878153877143
2024-02-10T15:02:18.721,325184479736621357494868915537131864167,10,5,4,3,1.0471975511965976,1.0,0.1,Diff,1000.0,0.18197036257228205
2024-02-10T15:02:19.334,324969086092601952756781714832677589686,5,5,4,1,0.0,1.0,0.1,Diff,1000.0,0.2822218370777178
2024-02-10T15:02:19.515,324533655241958182240659411860799064320,10,5,4,2,1.5707963267948966,1.0,0.1,Diff,1000.0,0.07710613178359411
2024-02-10T15:02:19.984,323642586397821378090141651081073434024,5,5,4,3,1.0471975511965976,1.0,0.1,Diff,1000.0,0.3184947575231127
2024-02-10T15:02:20.658,325179726680695801749583331581853822850,0,5,4,3,1.0471975511965976,1.0,0.1,Diff,1000.0,2.23609937785323
2024-02-10T15:02:21.204,323387981151610413643122032842466898447,5,5,4,4,0.7853981633974483,1.0,0.1,Diff,1000.0,0.2646935608966165
2024-02-10T15:02:22.033,323387819526158884541417984926684511721,5,5,4,4,0.7853981633974483,1.0,0.1,Diff,1000.0,0.221942582806653
2024-02-10T15:02:22.985,325076431537710904361927172739106271488,0,5,4,1,0.0,1.0,0.1,Diff,1000.0,1.6445963423849344
2024-02-10T15:02:23.168,323387462048689620179951411712612049044,10,5,4,1,0.0,1.0,0.1,Diff,1000.0,0.1973711503871308
2024-02-10T15:02:23.345,324865565783179189829641994706341065335,5,5,4,2,1.5707963267948966,1.0,0.1,Diff,1000.0,0.19159479129419893
2024-02-10T15:02:23.975,324276808631029689253971111263853340855,0,5,4,1,0.0,1.0,0.1,Diff,1000.0,3.2813328544713767
2024-02-10T15:02:24.21,323516124623204659751188658214313631687,5,5,4,5,0.6283185307179586,1.0,0.1,Diff,1000.0,0.21784708351166807
2024-02-10T15:02:25.3,323387665665067281843686874695072251796,10,5,4,3,1.0471975511965976,1.0,0.1,Diff,1000.0,0.17822770101731464
2024-02-10T15:02:25.886,323775932149022635824966728231539438481,10,5,4,3,1.0471975511965976,1.0,0.1,Diff,1000.0,0.19115013080205348
2024-02-10T15:02:26.388,323388325001835725547547499847827916794,0,5,4,5,0.6283185307179586,1.0,0.1,Diff,1000.0,1.2362645742166332
2024-02-10T15:02:27.887,323387881324125645668648140203602366627,10,5,4,4,0.7853981633974483,1.0,0.1,Diff,1000.0,0.20852410185916753
2024-02-10T15:02:28.689,323388172249938398047144873411175116850,10,5,4,4,0.7853981633974483,1.0,0.1,Diff,1000.0,0.16838496268552602
2024-02-10T15:02:29.393,323388084940503307330266435494725435286,10,5,4,5,0.6283185307179586,1.0,0.1,Diff,1000.0,0.2660671551842
2024-02-10T15:02:30.377,323388237217031659743847698462325645348,5,5,4,4,0.7853981633974483,1.0,0.1,Diff,1000.0,0.14119122838684484
2024-02-10T15:02:30.934,324168757262992735550931240593842891781,5,5,4,5,0.6283185307179586,1.0,0.1,Diff,1000.0,0.17703802121861428
2024-02-10T15:02:31.854,325076431537710904361927172739106271488,5,5,4,1,0.0,1.0,0.1,Diff,1000.0,0.23607989124534642
2024-02-10T15:02:32.087,324408032493582489964376159816128306302,10,5,4,2,1.5707963267948966,1.0,0.1,Diff,1000.0,0.18170813793428908
2024-02-10T15:02:32.528,324276808631029689253971111263853340855,5,5,4,1,0.0,1.0,0.1,Diff,1000.0,0.263450604848268
