time,behaviours,loss,epochs,min_angle,uuid,rows,columns
2024-01-05T19:17:59.066,3,0.03173330594903967,130,0.7853981633974483,170119807280073325232853030335983430520,5,5
2024-01-05T19:18:00.954,3,0.0665781570035866,130,0.7853981633974483,170119748809689389704153292773518637495,5,5
2024-01-05T19:18:01.7,3,0.0760072401352251,140,0.7853981633974483,170119707611044882284947860050616021943,5,5
2024-01-05T19:18:03.616,3,0.014634872577169519,140,0.7853981633974483,170119816945909151972350117385783941118,5,5
2024-01-05T19:18:06.833,3,0.03199349198289065,140,0.7853981633974483,170119820273491977570421249059156329710,5,5
2024-01-05T19:18:06.763,3,0.06928849989473745,140,0.7853981633974483,170119789216052271980823400977546404190,5,5
2024-01-05T19:18:07.043,3,0.12913461730521372,140,0.7853981633974483,170119777331827894841263860770027501027,5,5
2024-01-05T19:18:08.526,3,0.08918597827724349,140,0.7853981633974483,170119797138868523406821245312278269204,5,5
2024-01-05T19:18:09.115,3,0.03154820299272418,140,0.7853981633974483,170119807280073325232853030335983430520,5,5
2024-01-05T19:18:10.258,3,0.0665442414951506,140,0.7853981633974483,170119748809689389704153292773518637495,5,5
2024-01-05T19:18:11.032,3,0.0760072401352251,150,0.7853981633974483,170119707611044882284947860050616021943,5,5
2024-01-05T19:18:13.189,3,0.014622794719222149,150,0.7853981633974483,170119816945909151972350117385783941118,5,5
2024-01-05T19:18:15.309,3,0.031730992657681444,150,0.7853981633974483,170119820273491977570421249059156329710,5,5
2024-01-05T19:18:15.609,3,0.07925261824959115,150,0.7853981633974483,170119777331827894841263860770027501027,5,5
2024-01-05T19:18:16.185,3,0.08918597827724349,150,0.7853981633974483,170119797138868523406821245312278269204,5,5
2024-01-05T19:18:16.439,3,0.030852255813008725,150,0.7853981633974483,170119807280073325232853030335983430520,5,5
2024-01-05T19:18:16.847,3,0.06917443208588199,150,0.7853981633974483,170119789216052271980823400977546404190,5,5
2024-01-05T19:18:17.563,3,0.06588307772524567,150,0.7853981633974483,170119748809689389704153292773518637495,5,5
