time,uuid,epochs,rows,columns,behaviours,min_angle,mag_goals,mag_modifier,sim_type,sim_time,mutation_strength,popsize,loss
2024-02-20T22:28:08.926,320667372887444004073039162623936777769,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.4942298849935219
2024-02-20T22:28:09.421,320781203949936373360839691324292747552,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.5191249481240472
2024-02-20T22:28:09.576,321048657627262276055076583559620838623,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.7989623657172024
2024-02-20T22:28:09.963,321454831894334404180107332072417858632,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.8026717830644584
2024-02-20T22:28:10.039,320914961687582705271062148583173017082,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,1.543605434018832
2024-02-20T22:28:10.309,321651364481985663151942315307622324728,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.6180228182447326
2024-02-20T22:28:10.517,321234985627581697783423203603752031017,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,2.300601991885179
2024-02-20T22:28:10.602,321911167095657563340140274052955285409,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.7241982825413396
2024-02-20T22:28:10.902,322232755791866212571770491935653163701,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.36329072719554695
2024-02-20T22:28:11.144,322424172617063925494695651665154802019,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,2.9097866597642006
2024-02-20T22:28:14.562,321454831894334404180107332072417858632,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.7657979110176006
2024-02-20T22:28:14.77,320667372887444004073039162623936777769,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.46115058202520137
2024-02-20T22:28:15.455,321234985627581697783423203603752031017,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,2.19664248026002
2024-02-20T22:28:16.738,320781203949936373360839691324292747552,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.4606462214020584
2024-02-20T22:28:18.744,321651364481985663151942315307622324728,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.5975989661013764
2024-02-20T22:28:19.014,322232755791866212571770491935653163701,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.14863709917954032
2024-02-20T22:28:20.133,321454831894334404180107332072417858632,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.7435983915123973
2024-02-20T22:28:20.687,320667372887444004073039162623936777769,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.4263285619371589
2024-02-20T22:28:21.329,321234985627581697783423203603752031017,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,2.0793300614712904
2024-02-20T22:28:23.199,322424172617063925494695651665154802019,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,1.1300891208283366
2024-02-20T22:28:24.165,321911167095657563340140274052955285409,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.6519837081770908
2024-02-20T22:28:25.601,321651364481985663151942315307622324728,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.5819927016293641
2024-02-20T22:28:26.455,321454831894334404180107332072417858632,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.7102099732296999
2024-02-20T22:28:26.53,320914961687582705271062148583173017082,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,1.489141772210135
2024-02-20T22:28:27.022,320781203949936373360839691324292747552,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.3998110759190894
2024-02-20T22:28:27.626,322232755791866212571770491935653163701,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.1355331830961695
2024-02-20T22:28:28.203,321234985627581697783423203603752031017,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,1.9870051900867614
2024-02-20T22:28:28.711,320667372887444004073039162623936777769,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.3868499543033123
2024-02-20T22:28:31.356,322424172617063925494695651665154802019,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.004899999999999999,10,1.1095786491142454
2024-02-20T22:28:32.883,321454831894334404180107332072417858632,20,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.6913876809234928
2024-02-20T22:28:33.372,321234985627581697783423203603752031017,20,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,1.9237861972168961
2024-02-20T22:28:34.072,322232755791866212571770491935653163701,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.12546795036852287
2024-02-20T22:28:34.425,320667372887444004073039162623936777769,20,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.34504218920796853
2024-02-20T22:28:35.345,320781203949936373360839691324292747552,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.35590587211534225
2024-02-20T22:28:36.139,321651364481985663151942315307622324728,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.5647567920920736
2024-02-20T22:28:38.417,322424172617063925494695651665154802019,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.004899999999999999,10,1.0879663565084023
2024-02-20T22:28:38.939,321234985627581697783423203603752031017,25,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,1.8226499235466933
2024-02-20T22:28:39.152,321911167095657563340140274052955285409,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.5978673686701309
2024-02-20T22:28:39.571,322232755791866212571770491935653163701,20,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.11795544613941054
2024-02-20T22:28:40.005,320667372887444004073039162623936777769,25,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.3297115728793725
2024-02-20T22:28:40.564,321454831894334404180107332072417858632,25,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.67238366250665
2024-02-20T22:28:42.64,321048657627262276055076583559620838623,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.566757633395785
2024-02-20T22:28:43.712,320914961687582705271062148583173017082,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,1.4371918335978584
2024-02-20T22:28:45.569,320667372887444004073039162623936777769,30,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.30639042421786183
2024-02-20T22:28:45.958,322424172617063925494695651665154802019,20,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.004899999999999999,10,1.061841140674323
2024-02-20T22:28:46.519,321651364481985663151942315307622324728,20,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.004899999999999999,10,0.551511098004903
2024-02-20T22:28:46.916,320781203949936373360839691324292747552,20,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.32093609243801885
2024-02-20T22:28:47.171,321454831894334404180107332072417858632,30,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.6536201077435404
2024-02-20T22:28:47.234,321234985627581697783423203603752031017,30,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,1.696868706965913
2024-02-20T22:28:48.21,322232755791866212571770491935653163701,25,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.11253926240506075
2024-02-20T22:28:50.263,321911167095657563340140274052955285409,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.5469575390474214
2024-02-20T22:28:51.13,320667372887444004073039162623936777769,35,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.27302794690393734
2024-02-20T22:28:51.631,321454831894334404180107332072417858632,35,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.6277410447773385
2024-02-20T22:28:51.977,320781203949936373360839691324292747552,25,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.290893523793707
2024-02-20T22:28:52.052,322424172617063925494695651665154802019,25,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0011764899999999994,10,1.0616916135195076
2024-02-20T22:28:56.317,321651364481985663151942315307622324728,25,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.004899999999999999,10,0.5406192572745586
2024-02-20T22:28:56.487,321454831894334404180107332072417858632,40,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.6058838233669179
2024-02-20T22:28:57.166,320667372887444004073039162623936777769,40,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.25591718033245386
2024-02-20T22:28:57.919,322232755791866212571770491935653163701,30,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.10383696479024929
2024-02-20T22:28:58.136,321048657627262276055076583559620838623,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.5396023413517631
2024-02-20T22:28:58.482,320914961687582705271062148583173017082,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,1.370700659054818
2024-02-20T22:28:58.702,321234985627581697783423203603752031017,35,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,1.56790846174528
2024-02-20T22:28:58.953,320781203949936373360839691324292747552,30,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.2628656491339949
2024-02-20T22:29:00.955,321454831894334404180107332072417858632,45,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.5846300577553905
2024-02-20T22:29:02.331,322424172617063925494695651665154802019,30,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0011764899999999994,10,1.0585982139347974
2024-02-20T22:29:03.635,321651364481985663151942315307622324728,30,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.004899999999999999,10,0.5285571748994314
2024-02-20T22:29:04.756,321911167095657563340140274052955285409,20,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.48031097601184874
2024-02-20T22:29:05.313,322232755791866212571770491935653163701,35,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.09661832092979127
2024-02-20T22:29:05.527,320667372887444004073039162623936777769,45,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.004899999999999999,10,0.23885043799835967
2024-02-20T22:29:06.844,321454831894334404180107332072417858632,50,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.5683728551762761
2024-02-20T22:29:07.085,320781203949936373360839691324292747552,35,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,0.24192924115297276
2024-02-20T22:29:08.874,321048657627262276055076583559620838623,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.006999999999999999,10,0.5211695725581249
2024-02-20T22:29:09.505,321234985627581697783423203603752031017,40,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.01,10,1.4457678570956276
