time,behaviours,loss,epochs
2024-01-01T23:01:19.761,1,0.025955755670477195,150
2024-01-01T23:01:37.427,1,0.0001399249838546484,150
2024-01-01T23:02:01.152,1,0.183811030908886,150
2024-01-01T23:02:21.415,2,0.09394925029727763,150
2024-01-01T23:02:25.98,2,0.03698342498170493,150
2024-01-01T23:02:39.318,2,0.06211222770475877,150
2024-01-01T23:03:24.205,3,0.07722823989806436,150
2024-01-01T23:03:37.966,1,0.007639204257138396,150
2024-01-01T23:04:17.082,4,0.1529013886690928,150
2024-01-01T23:04:18.816,3,0.03941454966866966,150
2024-01-01T23:04:48.983,4,0.08404618603007903,150
2024-01-01T23:04:56.996,3,0.04999780498167571,150
2024-01-01T23:05:04.349,2,0.05435478796765272,150
2024-01-01T23:05:06.937,5,0.02659417243456293,150
2024-01-01T23:05:11.965,5,0.10380562523903576,150
2024-01-01T23:05:14.295,5,0.11406950005680691,150
2024-01-01T23:06:08.319,3,0.0661347613241805,150
2024-01-01T23:06:10.54,4,0.04894325093492143,150
2024-01-01T23:07:14.714,4,0.07301461365662679,150
2024-01-01T23:09:06.74,5,0.07273798984094677,150
