time                    ,uuid                                    ,epochs ,rows ,columns ,behaviours ,min_angle          ,mag_goals ,mag_modifier ,loss
2024-01-06T14:52:02.234 ,261638207605577801466429108407088487535 ,     0 ,  10 ,      3 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.3896644148644093
2024-01-06T14:52:03.008 ,262251834319484204589616785303425295328 ,     0 ,   3 ,      4 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.18131059545005357
2024-01-06T14:52:02.965 ,262217190220861592220047402323739160534 ,     0 ,   3 ,      5 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.22212419548707482
2024-01-06T14:52:02.44  ,261801690799061535184026548991371180799 ,     0 ,   5 ,      8 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.32601283595116093
2024-01-06T14:52:02.492 ,261842282555844093375638321705489918954 ,     0 ,   9 ,      4 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.5676645417751964
2024-01-06T14:52:02.776 ,262067463254778885192259217163881168765 ,     0 ,  10 ,      3 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.3405350894880928
2024-01-06T14:52:03.319 ,262497747443985729095748388320681899338 ,     0 ,   3 ,      5 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.3478985800727506
2024-01-06T14:52:03.679 ,262783469551024170861832315699765082849 ,     0 ,   3 ,      2 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.08159632635060189
2024-01-06T14:52:03.52  ,262657210758959814071090576824530451901 ,     0 ,   3 ,      6 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.3515531655055188
2024-01-06T14:52:03.308 ,262489316775212586224299436928313817954 ,     0 ,   3 ,     10 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.09261797305611504
2024-01-06T14:52:02.987 ,262234801849106888039946615249043641170 ,     0 ,   4 ,      8 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.31687173799043866
2024-01-06T14:52:02.87  ,262141834730931025125012597957192847038 ,     0 ,   8 ,      5 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.36929920601111976
2024-01-06T14:52:03.865 ,262930854532622956238156932686295027375 ,     0 ,   3 ,      5 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.15041367947949216
2024-01-06T14:52:02.745 ,262043195668600766022696918664785981715 ,     0 ,   4 ,      9 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.45917263371432687
2024-01-06T14:52:03.448 ,262599939889404752952807517738491060344 ,     0 ,   5 ,      7 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.5301909459570068
2024-01-06T14:52:04.043 ,263071849762914966197022506982268805163 ,     0 ,   3 ,      6 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.7514559295035882
2024-01-06T14:52:04.37  ,263330899075217680757909620889631397811 ,     0 ,   3 ,      6 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.2729972385404038
2024-01-06T14:52:03.693 ,262794137623106716555919473938130381553 ,     0 ,   9 ,      4 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.6551171336057965
2024-01-06T14:52:04.368 ,263328932473767751689407013565770859976 ,     0 ,   3 ,      9 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.13355596233258982
2024-01-06T14:52:04.325 ,263294507203330003719602478476108379377 ,     0 ,  10 ,      3 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.4784380086585156
2024-01-06T14:52:03.582 ,262706260122090769977265558394105130287 ,     0 ,  10 ,      4 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.2958215018735216
2024-01-06T14:52:04.747 ,263629280099606326649854778754315869131 ,     0 ,   3 ,      7 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.3373414700051034
2024-01-06T14:52:03.863 ,262928900766135354476606646603588057213 ,     0 ,   8 ,      5 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.48743724352802814
2024-01-06T14:52:04.319 ,263290130481176390728003852823187784089 ,     0 ,  10 ,      4 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.4463366005490999
2024-01-06T14:52:05.213 ,263998568903338313871183411977157023231 ,     0 ,   3 ,      6 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.5313585450262511
2024-01-06T14:52:04.391 ,263346352211403437960460442498735056960 ,     0 ,   6 ,      7 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.4795620387215493
2024-01-06T14:52:04.307 ,263280791857660834391660813547738322432 ,     0 ,   7 ,      6 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.4532386511540775
2024-01-06T14:52:04.624 ,263531921522838623089476657735571773991 ,     0 ,   5 ,      7 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.4631979494993306
2024-01-06T14:52:05.755 ,264427827880122223192908665939959068797 ,     0 ,   3 ,      7 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.2629964957123369
2024-01-06T14:52:04.743 ,263625969154694855544578549893742519855 ,     0 ,   5 ,      8 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.6016894092697139
2024-01-06T14:52:06.084 ,264688475858288150581414440713083287114 ,     0 ,   3 ,      7 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.7861184286903419
2024-01-06T14:52:05.319 ,264082255234557255861847890552040937545 ,     0 ,   4 ,      8 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.5754229247543551
2024-01-06T14:52:05.135 ,263936349442752611797760859705117214406 ,     0 ,   5 ,      8 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.4618616064588088
2024-01-06T14:52:05.305 ,264071435836684307921390988522706977187 ,     0 ,   4 ,      9 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.42284411893858315
2024-01-06T14:52:05.185 ,263976034829356006805308701138196472631 ,     0 ,   7 ,      6 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.6414960313119208
2024-01-06T14:52:06.745 ,265212375252040224085321340691852989144 ,     0 ,   3 ,      8 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.5503833033804513
2024-01-06T14:52:05.784 ,264450662228840459319623420932778892444 ,     0 ,   9 ,      5 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.6642394973367458
2024-01-06T14:52:06.308 ,264866136456084836819294213623892364148 ,     0 ,  10 ,      4 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.4272246894907818
2024-01-06T14:52:07.116 ,265506247560156508221563286009609368410 ,     0 ,   3 ,      7 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.390364751653701
2024-01-06T14:52:06.194 ,264775355084456417427372362196621417904 ,     0 ,   9 ,      5 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.2514236287103933
2024-01-06T14:52:07.726 ,265989543312901646395568469052272451792 ,     0 ,   3 ,      8 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.27583335488400995
2024-01-06T14:52:06.742 ,265209786075689257926866950571718117792 ,     0 ,  10 ,      4 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.5288393659237199
2024-01-06T14:52:07.122 ,265510767526827947003946979980962950304 ,     0 ,   9 ,      4 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.5396837717905703
2024-01-06T14:52:07.589 ,265880875391304006689093522624184195104 ,     0 ,   9 ,      4 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.38909037465169893
2024-01-06T14:52:08.115 ,266297945273741421468747778467039520497 ,     0 ,   3 ,     10 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.25603160755230836
2024-01-06T14:52:06.831 ,265280086808851414958395122563439012362 ,     0 ,   8 ,      6 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.3799898047173431
2024-01-06T14:52:08.545 ,266637949764044886304485160438931660258 ,     0 ,   3 ,      8 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.14923616105763865
2024-01-06T14:52:09.517 ,267408147331168303638555379161289708264 ,     0 ,   4 ,      2 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.06986069731759743
2024-01-06T14:52:07.317 ,265665542119144437817008284336998628459 ,     0 ,   7 ,      7 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.36980353497318835
2024-01-06T14:52:07.374 ,265710309992373122881168643242220450464 ,     0 ,   6 ,      8 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.4690140990102343
2024-01-06T14:52:08.096 ,266282773080619939848938092002046829815 ,     0 ,   4 ,     10 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.6394336795197434
2024-01-06T14:52:07.8   ,266048048557228679754300436836587448503 ,     0 ,   5 ,      9 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.38307790014985393
2024-01-06T14:52:07.873 ,266106051495005372676331105302737599970 ,     0 ,   8 ,      5 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.6935402343506274
2024-01-06T14:52:08.658 ,266727853129176322621204921524715341984 ,     0 ,   5 ,      7 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.5040015738832772
2024-01-06T14:52:09.687 ,267542721911170157617405319807982238551 ,     0 ,   3 ,      8 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.17277725171737238
2024-01-06T14:52:09.133 ,267103847804583517173281703509294980324 ,     0 ,   9 ,      5 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.5955322569223999
2024-01-06T14:52:05.606 ,264309316176244836197565918084212379709 ,     0 ,  10 ,     10 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.4618245375917856
2024-01-06T14:52:09.071 ,267054756450526428701525869553103811025 ,     0 ,  10 ,      5 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.4412969607925752
2024-01-06T14:52:09.679 ,267537081816737092163579603689649831304 ,     0 ,   9 ,      5 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.38556858292855933
2024-01-06T14:52:09.729 ,267576376291586641794466969670644220766 ,     0 ,   8 ,      5 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.42235411994740674
2024-01-06T14:52:11.184 ,268729292152900864206912902139696809598 ,     0 ,   4 ,      2 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.5629062480015984
2024-01-06T14:52:09.729 ,267576500838258114214295624677779354571 ,     0 ,  10 ,      5 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.35594151479637204
2024-01-06T14:52:10.152 ,267911756392500474044833147350798824840 ,     0 ,   8 ,      6 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.7085670231367619
2024-01-06T14:52:11.09  ,268655042529662671211102295597728312123 ,     0 ,   3 ,      9 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.3155492016122336
2024-01-06T14:52:09.739 ,267584075209050802915911505459742104043 ,     0 ,   8 ,      6 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.7046812139356481
2024-01-06T14:52:11.155 ,268706151032737372852399526002278536987 ,     0 ,  10 ,      2 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.29530040741397007
2024-01-06T14:52:11.152 ,268703059549836066258639885954364051966 ,     0 ,   4 ,     10 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,1.6757246293448091
2024-01-06T14:52:10.539 ,268217837760460206319138896754308920273 ,     0 ,   7 ,      7 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.410128304000496
2024-01-06T14:52:10.699 ,268344800098607689775391662615849321429 ,     0 ,   6 ,      8 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.3913581865012012
2024-01-06T14:52:11.122 ,268679554297037659341201421858406733577 ,     0 ,   5 ,      9 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.5118694139538367
2024-01-06T14:52:11.574 ,269038126541051642135754280536139167810 ,     0 ,   7 ,      6 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.3665854717857043
2024-01-06T14:52:11.612 ,269067997142882770076707051277694301100 ,     0 ,   9 ,      6 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.3953670569654406
2024-01-06T14:52:12.703 ,269932205263082363190153915023247824521 ,     0 ,   7 ,      7 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.44490957070274195
2024-01-06T14:52:13.064 ,270218378178365511121405372273711296980 ,     0 ,   7 ,      6 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.5810498157909402
2024-01-06T14:52:14.77  ,271570645248440599977601372686444960972 ,     0 ,   5 ,      2 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.10020576489703303
2024-01-06T14:52:12.807 ,270014795868813732905175492351043621603 ,     0 ,   9 ,      6 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.6212493201444133
2024-01-06T14:52:15.029 ,271775263070076439627512068346553729260 ,     0 ,   4 ,      3 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.503372825927856
2024-01-06T14:52:13.26  ,270374050425763288547092493381449184168 ,     0 ,  10 ,      5 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.454450503301024
2024-01-06T14:52:14.549 ,271394368132817737824752899688799736078 ,     0 ,   6 ,      7 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.4585753934007332
2024-01-06T14:52:13.656 ,270687830235818206855050981426943431639 ,     0 ,   8 ,      6 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.5296948544734187
2024-01-06T14:52:13.563 ,270613011279004186359360025021668137027 ,     0 ,   7 ,      8 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.3597306652331815
2024-01-06T14:52:13.56  ,270611429092598776499167808502014744987 ,     0 ,   8 ,      7 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.6333998334906175
2024-01-06T14:52:14.677 ,271496691146248585185613921755368447501 ,     0 ,   5 ,     10 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.8175744150643341
2024-01-06T14:52:14.059 ,271006582722265170451275461335076988184 ,     0 ,  10 ,      5 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.3644922364343312
2024-01-06T14:52:13.705 ,270726375846075671658836974909926878238 ,     0 ,   6 ,      9 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.4624148422543153
2024-01-06T14:52:15.261 ,271959489939525983061185004319984560792 ,     0 ,   6 ,      8 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.2077072180506864
2024-01-06T14:52:12.819 ,270024208966802052654594635883613267588 ,     0 ,  10 ,     10 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.4734181542892073
2024-01-06T14:52:15.253 ,271953142812970640319580378838101364157 ,     0 ,   9 ,      6 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.4553211172223428
2024-01-06T14:52:16.0   ,272544951200114890238595993972150389761 ,     0 ,   7 ,      8 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.36552359431495307
2024-01-06T14:52:17.284 ,273562087896444391805900235829899073948 ,     0 ,   5 ,      8 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.3446924349774563
2024-01-06T14:52:15.702 ,272308466226952563189691630524332497123 ,     0 ,   8 ,      7 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.4287789950620369
2024-01-06T14:52:16.622 ,273037244895276773413468660476526260571 ,     0 ,   7 ,      7 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.7133305246664828
2024-01-06T14:52:18.804 ,274766319521706453176142181509295330951 ,     0 ,   5 ,      2 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.10022968903426782
2024-01-06T14:52:16.632 ,273045373704750736936009140525914538542 ,     0 ,   6 ,      7 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.610726182342401
2024-01-06T14:52:18.842 ,274796439692249501049391024286902213832 ,     0 ,   4 ,      3 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.2232065937730079
2024-01-06T14:52:17.559 ,273780004957439875866613678507345971962 ,     0 ,   9 ,      6 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.4571783297003133
2024-01-06T14:52:17.206 ,273499931026107076003448609389926974380 ,     0 ,  10 ,      6 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.8199715983821624
2024-01-06T14:52:18.192 ,274281003450817201261180819279008850770 ,     0 ,   8 ,      7 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.28372877710578376
2024-01-06T14:52:18.571 ,274581613321873698440297890103542047950 ,     0 ,   5 ,     10 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.588014896538814
2024-01-06T14:52:21.013 ,276516511622572684952616256247539947163 ,     0 ,   6 ,      2 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.18943062615460252
2024-01-06T14:52:18.357 ,274412416827134736092604187581520273565 ,     0 ,   6 ,      9 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.49718300381478614
2024-01-06T14:52:19.287 ,275149098504669744180965580485382732282 ,     0 ,   6 ,      8 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.43619163175559655
2024-01-06T14:52:20.459 ,276077229490949096047612749810211137857 ,     0 ,   4 ,     10 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.3389624089820773
2024-01-06T14:52:19.027 ,274943026053970142642110955139756062748 ,     0 ,  10 ,      6 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.519164675472575
2024-01-06T14:52:19.286 ,275148200057306832424817704441741462887 ,     0 ,   8 ,      8 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.5503523229603792
2024-01-06T14:52:20.386 ,276019757381861248698102913383442254756 ,     0 ,   5 ,      9 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.3865840891964236
2024-01-06T14:52:22.053 ,277340182653421854714621114593418359502 ,     0 ,   5 ,      3 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.4964183208176025
2024-01-06T14:52:19.941 ,275666701636346809097107078726049179670 ,     0 ,   7 ,      9 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.49391702340542043
2024-01-06T14:52:19.086 ,274989281832090845590498025082528791150 ,     0 ,   9 ,      7 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.4972972378251869
2024-01-06T14:52:23.107 ,278175930433083073791974823581070230878 ,     0 ,   4 ,      4 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.057023533195126756
2024-01-06T14:52:21.888 ,277210092387418308100049859400919648811 ,     0 ,   6 ,      7 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.19331563050478562
2024-01-06T14:52:21.007 ,276511460827212400601369561531060694886 ,     0 ,   6 ,     10 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.4051500299900758
2024-01-06T14:52:20.723 ,276286215953465972232251345426011479409 ,     0 ,   7 ,      8 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.5064704701863333
2024-01-06T14:52:21.511 ,276910636870689643755480770826891976936 ,     0 ,  10 ,      6 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.38673878374181436
2024-01-06T14:52:22.411 ,277624369318670770039067061808818142653 ,     0 ,   8 ,      7 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.46487330968043933
2024-01-06T14:52:22.132 ,277403252232191334843603248547301795023 ,     0 ,   9 ,      7 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.5557305937071458
2024-01-06T14:52:22.54  ,277726476989955903630403661645362135917 ,     0 ,   5 ,      9 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.7228594403864236
2024-01-06T14:52:24.889 ,279587519589840718074291172733517109254 ,     0 ,   6 ,      2 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.2906015472163769
2024-01-06T14:52:23.912 ,278813469949455857205255756845937254694 ,     0 ,   4 ,     10 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.47919835183745557
2024-01-06T14:52:24.977 ,279656954359186594193877575206426729405 ,     0 ,   5 ,      3 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.20713445017212137
2024-01-06T14:52:25.689 ,280220928149820007742751270857482423232 ,     0 ,   4 ,      4 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.6332441797199447
2024-01-06T14:52:22.573 ,277752596138291981158471172995745460827 ,     0 ,   9 ,      7 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.4571293970740871
2024-01-06T14:52:22.829 ,277955202356881583632577409515731092032 ,     0 ,   8 ,      8 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.6425178024626784
2024-01-06T14:52:23.324 ,278347343573352860230619835819209806144 ,     0 ,   6 ,      9 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.3460290462433387
2024-01-06T14:52:24.915 ,279607972339993775412596686168725487399 ,     0 ,   4 ,      9 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.3291683820831853
2024-01-06T14:52:26.382 ,280770241561261781817249623160658497554 ,     0 ,   5 ,      2 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.587611846895758
2024-01-06T14:52:24.344 ,279155432167655049511334042470051791655 ,     0 ,  10 ,      6 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.5407006251357945
2024-01-06T14:52:23.997 ,278880550691637109509283894662891096098 ,     0 ,   7 ,      9 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.46381611717675697
2024-01-06T14:52:27.234 ,281445181524031048851960601866401760443 ,     0 ,   4 ,      2 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.0949013445122003
2024-01-06T14:52:24.796 ,279513404020653499214111179035753237556 ,     0 ,   6 ,     10 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.193138934687381
2024-01-06T14:52:27.64  ,281767186960374523117240987751050961674 ,     0 ,   4 ,      2 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.1411954306648925
2024-01-06T14:52:27.876 ,281953833457907252184973161299773029427 ,     0 ,   4 ,      3 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.19236508173875377
2024-01-06T14:52:25.945 ,280423767299207402159660743244493363279 ,     0 ,   7 ,      8 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.4059649186194582
2024-01-06T14:52:26.282 ,280691298620132568832026940918454214728 ,     0 ,   5 ,     10 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.3544598844796068
2024-01-06T14:52:25.359 ,279959983066044651863111450343886833826 ,     0 ,  10 ,      7 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.4850150824509776
2024-01-06T14:52:26.756 ,281066256991174076805221007794088985736 ,     0 ,   6 ,      9 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.524421121091003
2024-01-06T14:52:28.601 ,282528012628154128120888328854870832805 ,     0 ,   5 ,      2 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.14896166440412315
2024-01-06T14:52:28.37  ,282345264948498726000941899954456224013 ,     0 ,   7 ,      2 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.3812183597599468
2024-01-06T14:52:28.588 ,282517937182727189126892606496666819932 ,     0 ,   6 ,      3 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.21215583098682675
2024-01-06T14:52:26.249 ,280664488602219366924120644562801697327 ,     0 ,   8 ,      8 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.40267443684038245
2024-01-06T14:52:25.778 ,280291574159314401938049202804943567550 ,     0 ,   9 ,      8 ,         3 ,0.7853981633974483 ,      1.0 ,       0.001 ,0.5209013602638002
