time,uuid,epochs,rows,columns,behaviours,min_angle,mag_goals,mag_modifier,loss
2024-01-06T19:15:46.359,208354364285710966843985061654465163342,0,5,5,5,0.7853981633974483,1.0,0.1,1.4593836338333819
2024-01-06T19:15:46.898,208780921582153139755687295069573530401,0,5,5,3,0.7853981633974483,1.0,0.1,3.03841229890948
2024-01-06T19:15:47.271,209076716123948344975932523888035169955,0,5,5,2,0.7853981633974483,1.0,0.1,0.9874137091738864
2024-01-06T19:15:47.806,209500741922141862109231999166535730357,0,5,5,2,0.7853981633974483,1.0,0.1,0.7124127068727082
2024-01-06T19:15:47.883,209561307098694266338907862158904073680,0,5,5,3,0.7853981633974483,1.0,0.1,1.9236638308777432
2024-01-06T19:15:47.38,209162950274417420680268007956127174446,0,5,5,4,0.7853981633974483,1.0,0.1,0.8558402191478733
2024-01-06T19:15:47.453,209220558497488467533162355536468954846,0,5,5,3,0.7853981633974483,1.0,0.1,0.8196092131904584
2024-01-06T19:15:47.837,209524122945181446657502913347490856449,0,5,5,4,0.7853981633974483,1.0,0.1,0.6867281892042236
2024-01-06T19:15:48.478,210032853473394864137475885799412330398,0,5,5,2,0.7853981633974483,1.0,0.1,1.1877869743234344
2024-01-06T19:15:46.856,208747555433791882470229692892610645848,0,5,5,5,0.7853981633974483,1.0,0.1,1.7407471876545486
2024-01-06T19:15:47.655,209380709671369501352695803445121854842,0,5,5,4,0.7853981633974483,1.0,0.1,0.7029380994348764
2024-01-06T19:15:48.345,209927711205029109192995804844605673475,0,5,5,4,0.7853981633974483,1.0,0.1,0.7679693770865275
2024-01-06T19:15:47.331,209124327337473341956109301962061671700,0,5,5,5,0.7853981633974483,1.0,0.1,0.7754926316521968
2024-01-06T19:15:48.696,210205446321004487971993576712219609992,0,5,5,3,0.7853981633974483,1.0,0.1,1.2476615972179153
2024-01-06T19:15:49.248,210643009201501517339589128401727395180,0,5,5,2,0.7853981633974483,1.0,0.1,0.8928583865955632
2024-01-06T19:15:48.301,209892594272732611699609114920878749147,0,5,5,5,0.7853981633974483,1.0,0.1,1.8803349685344901
2024-01-06T19:15:48.911,210375104715930908480699370459826966763,0,5,5,4,0.7853981633974483,1.0,0.1,2.0349854000855916
2024-01-06T19:15:48.779,210271746031959674654061874578638478092,0,5,5,5,0.7853981633974483,1.0,0.1,1.047154296473294
2024-01-06T19:15:49.863,211129933604089808821175868077855008611,0,5,5,2,0.7853981633974483,1.0,0.1,0.910568768894898
2024-01-06T19:15:49.479,210826168075320368493923071855583135807,0,5,5,3,0.7853981633974483,1.0,0.1,1.0511685072821442
2024-01-06T19:15:49.431,210788091020416013051164123497400837785,0,5,5,4,0.7853981633974483,1.0,0.1,1.271482006933146
2024-01-06T19:15:50.622,211731553448423500209078259557994079351,0,5,5,3,0.7853981633974483,1.0,0.1,0.9539215195671443
2024-01-06T19:15:50.8,211872749918248296398832896170293687837,0,5,5,2,0.7853981633974483,1.0,0.1,0.5769766707062645
2024-01-06T19:15:49.898,211157555552212456910900051968962738154,0,5,5,5,0.7853981633974483,1.0,0.1,0.9775635052665089
2024-01-06T19:15:51.129,212132915396904511919029083150965143655,0,5,5,2,0.7853981633974483,1.0,0.1,0.22902570055304394
2024-01-06T19:15:50.666,211766360915517216990672967998094603229,0,5,5,3,0.7853981633974483,1.0,0.1,1.829673270671547
2024-01-06T19:15:50.407,211560954456751710352254210458404067175,0,5,5,4,0.7853981633974483,1.0,0.1,1.8385913885072935
2024-01-06T19:15:51.671,212562481778958976586950819020643689939,0,5,5,2,0.7853981633974483,1.0,0.1,0.6290416927454132
2024-01-06T19:15:52.163,212952537868649202775682273094918614046,0,5,5,2,0.7853981633974483,1.0,0.1,1.483925189578403
2024-01-06T19:15:51.756,212629665676207822462110144858228575633,0,5,5,3,0.7853981633974483,1.0,0.1,2.1815050431790044
2024-01-06T19:15:51.624,212525162145288257514746404172185108703,0,5,5,3,0.7853981633974483,1.0,0.1,1.4271166363893333
2024-01-06T19:15:51.335,212296173740863030157199248138229267841,0,5,5,4,0.7853981633974483,1.0,0.1,2.0279918946267985
2024-01-06T19:15:51.533,212453376834816908195437239751798472098,0,5,5,4,0.7853981633974483,1.0,0.1,1.3446296836323084
2024-01-06T19:15:52.152,212943585720110391018044295674256544058,0,5,5,3,0.7853981633974483,1.0,0.1,3.4617190975986
2024-01-06T19:15:52.623,213316731509249897654486911293626279108,0,5,5,2,0.7853981633974483,1.0,0.1,0.9130744436034808
2024-01-06T19:15:52.636,213326791901325958939301976472310591013,0,5,5,2,0.7853981633974483,1.0,0.1,0.4312991811399611
2024-01-06T19:15:53.407,213936378929682084753287046014205664528,0,5,5,2,0.7853981633974483,1.0,0.1,2.914405336356117
2024-01-06T19:15:52.619,213313561748924026967963466271236542470,0,5,5,3,0.7853981633974483,1.0,0.1,2.0000596350168554
2024-01-06T19:15:52.788,213447530867307946933299265604085358997,0,5,5,3,0.7853981633974483,1.0,0.1,1.1174467953096003
2024-01-06T19:15:52.931,213561159105704279703639184655692268571,0,5,5,5,0.7853981633974483,1.0,0.1,1.3689163580941428
2024-01-06T19:15:53.483,213998185611541087502122595343632201648,0,5,5,3,0.7853981633974483,1.0,0.1,1.548510293214571
2024-01-06T19:15:53.929,214351614521700969287882356833329877328,0,5,5,3,0.7853981633974483,1.0,0.1,1.558680856219843
2024-01-06T19:15:53.251,213814700317692677580183015558044471886,0,5,5,4,0.7853981633974483,1.0,0.1,0.9115706933216359
2024-01-06T19:15:53.972,214385677085610726952453746101603749929,0,5,5,3,0.7853981633974483,1.0,0.1,1.5913494015102951
2024-01-06T19:15:52.449,213179290454328277594181900645563898751,0,5,5,5,0.7853981633974483,1.0,0.1,1.0977486025880354
2024-01-06T19:15:54.025,214427720302330546465172127210647805875,0,5,5,3,0.7853981633974483,1.0,0.1,1.450774621172261
2024-01-06T19:15:54.12,214502588539061650840435852618113604310,0,5,5,4,0.7853981633974483,1.0,0.1,1.2084062567878573
2024-01-06T19:15:53.678,214152902367298942902031172636611850687,0,5,5,4,0.7853981633974483,1.0,0.1,1.0057003606629025
2024-01-06T19:15:54.596,214880104395189119266102460956875506976,0,5,5,3,0.7853981633974483,1.0,0.1,1.1379609074388366
2024-01-06T19:15:54.734,214989643668118090851671590264337791794,0,5,5,3,0.7853981633974483,1.0,0.1,2.0245653459981523
2024-01-06T19:15:55.059,215246634474302359800028385822683199310,0,5,5,3,0.7853981633974483,1.0,0.1,1.0654177377802985
2024-01-06T19:15:54.662,214932360122057027452706690333502063818,0,5,5,4,0.7853981633974483,1.0,0.1,1.9858297022224534
2024-01-06T19:15:55.03,215224016418467787617364919381141615891,0,5,5,4,0.7853981633974483,1.0,0.1,1.0625857969275587
2024-01-06T19:15:55.118,215293252325125752937299115346883743235,0,5,5,3,0.7853981633974483,1.0,0.1,2.860204729565749
2024-01-06T19:16:01.753,200509316021763659531075598994465909624,5,5,5,1,0.7853981633974483,1.0,0.1,0.1515134433043992
2024-01-06T19:16:03.207,200617998838255851921143195270068782212,5,5,5,1,0.7853981633974483,1.0,0.1,0.1579255127712409
2024-01-06T19:16:03.067,199971329068434924685200424926582245369,5,5,5,1,0.7853981633974483,1.0,0.1,0.14679522301649603
2024-01-06T19:16:05.043,199558466359883342367376093662759054649,5,5,5,1,0.7853981633974483,1.0,0.1,0.010835917521988038
2024-01-06T19:16:06.991,200110956028360313298498708778041253659,5,5,5,1,0.7853981633974483,1.0,0.1,0.13912556696482417
2024-01-06T19:16:09.798,212943585720110391018044295674256544058,5,5,5,3,0.7853981633974483,1.0,0.1,0.20308631918385336
2024-01-06T19:16:12.569,198170486403273323717914172262767456696,5,5,5,1,0.7853981633974483,1.0,0.1,0.09476709580485101
2024-01-06T19:16:11.552,207696043222310691895715040963249636388,5,5,5,4,0.7853981633974483,1.0,0.1,0.11977614994863034
2024-01-06T19:16:13.1,212525162145288257514746404172185108703,5,5,5,3,0.7853981633974483,1.0,0.1,0.09736677611693607
2024-01-06T19:16:14.744,200011882003417850885102611230891473514,5,5,5,1,0.7853981633974483,1.0,0.1,0.026839696652185552
2024-01-06T19:16:15.308,199496159748318874608426874870124138703,5,5,5,1,0.7853981633974483,1.0,0.1,0.11379919569009186
2024-01-06T19:16:16.095,198374557550587814940425146882396604126,5,5,5,2,0.7853981633974483,1.0,0.1,0.13598702373290672
2024-01-06T19:16:16.545,206952639035186348474139067537674567206,5,5,5,4,0.7853981633974483,1.0,0.1,0.09659242199248806
2024-01-06T19:16:17.851,213326791901325958939301976472310591013,5,5,5,2,0.7853981633974483,1.0,0.1,0.03634696750244163
2024-01-06T19:16:18.106,212562481778958976586950819020643689939,5,5,5,2,0.7853981633974483,1.0,0.1,0.10222604561965179
2024-01-06T19:16:19.547,203147206600733338653849302037912025978,5,5,5,3,0.7853981633974483,1.0,0.1,0.11122178076756917
2024-01-06T19:16:19.93,204101846537908338222082784127586849023,5,5,5,2,0.7853981633974483,1.0,0.1,0.10284882280419486
2024-01-06T19:16:20.238,199499908191143749479464621639779924665,5,5,5,2,0.7853981633974483,1.0,0.1,0.21156795314808652
2024-01-06T19:16:20.354,209023515046645316586609336539676214322,5,5,5,2,0.7853981633974483,1.0,0.1,0.07210800411457043
2024-01-06T19:16:21.977,198162246674371840224365546814512962515,5,5,5,1,0.7853981633974483,1.0,0.1,0.07617289166442197
2024-01-06T19:16:22.315,198065985407654959228163186721486007367,5,5,5,1,0.7853981633974483,1.0,0.1,0.3490953203381959
2024-01-06T19:16:23.857,199395408463175985218027301592679954725,5,5,5,2,0.7853981633974483,1.0,0.1,0.1619825268740997
2024-01-06T19:16:22.772,211560954456751710352254210458404067175,5,5,5,4,0.7853981633974483,1.0,0.1,0.14564174189470402
2024-01-06T19:16:23.323,208130396569944268415352774960750117567,5,5,5,3,0.7853981633974483,1.0,0.1,0.08971272863968742
2024-01-06T19:16:22.673,206557204937824654026878357656278180185,5,5,5,4,0.7853981633974483,1.0,0.1,0.13793264384443452
2024-01-06T19:16:25.488,198028755143351556243096761147084297687,5,5,5,1,0.7853981633974483,1.0,0.1,0.06997509419815073
2024-01-06T19:16:25.583,209076716123948344975932523888035169955,5,5,5,2,0.7853981633974483,1.0,0.1,0.11384842415307392
2024-01-06T19:16:26.205,198925436510520870880007827496186432293,5,5,5,1,0.7853981633974483,1.0,0.1,0.025127957551611024
2024-01-06T19:16:26.495,198909011561693713709790148213206953396,5,5,5,1,0.7853981633974483,1.0,0.1,0.0639019109835157
2024-01-06T19:16:27.457,198942282794716278904123201386959992224,5,5,5,1,0.7853981633974483,1.0,0.1,0.19462381999065553
2024-01-06T19:16:26.834,207021154757847059133212745506294398339,5,5,5,5,0.7853981633974483,1.0,0.1,0.11927372071275903
2024-01-06T19:16:28.849,213316731509249897654486911293626279108,5,5,5,2,0.7853981633974483,1.0,0.1,0.16118117433256726
2024-01-06T19:16:28.372,202243767071301557270258948810150087022,5,5,5,5,0.7853981633974483,1.0,0.1,0.1050877945846421
2024-01-06T19:16:31.868,208354364285710966843985061654465163342,5,5,5,5,0.7853981633974483,1.0,0.1,0.19770127336324206
2024-01-06T19:16:33.86,200263400520417259597354558160992138273,5,5,5,2,0.7853981633974483,1.0,0.1,0.09904049036453745
2024-01-06T19:16:34.358,208195112509930794955388148977252006171,5,5,5,3,0.7853981633974483,1.0,0.1,0.08901502778356668
2024-01-06T19:16:35.034,210032853473394864137475885799412330398,5,5,5,2,0.7853981633974483,1.0,0.1,0.07506963559816093
2024-01-06T19:16:36.948,211731553448423500209078259557994079351,5,5,5,3,0.7853981633974483,1.0,0.1,0.11465973893617341
2024-01-06T19:16:37.725,201043494477320333688229216939125694873,5,5,5,1,0.7853981633974483,1.0,0.1,0.17773510975588433
2024-01-06T19:16:37.888,198364544695409262215312231613777634272,5,5,5,1,0.7853981633974483,1.0,0.1,0.01818953666641402
2024-01-06T19:16:37.018,204302643977547740045836758952318431643,5,5,5,3,0.7853981633974483,1.0,0.1,0.21681250536454713
2024-01-06T19:16:37.654,198507133204049434030726512024819505510,5,5,5,2,0.7853981633974483,1.0,0.1,0.1324437656126801
2024-01-06T19:16:38.12,200628727123741908453680559214974459998,5,5,5,2,0.7853981633974483,1.0,0.1,0.20142495957689144
2024-01-06T19:16:38.516,209500741922141862109231999166535730357,5,5,5,2,0.7853981633974483,1.0,0.1,0.15519406422148302
2024-01-06T19:16:40.312,200110956028360313298498708778041253659,10,5,5,1,0.7853981633974483,1.0,0.1,0.13904181457640888
2024-01-06T19:16:41.998,198487822131718207241324403471789813623,5,5,5,1,0.7853981633974483,1.0,0.1,0.07006805663859374
2024-01-06T19:16:41.935,198374557550587814940425146882396604126,10,5,5,2,0.7853981633974483,1.0,0.1,0.12815901716537675
2024-01-06T19:16:41.386,214989643668118090851671590264337791794,5,5,5,3,0.7853981633974483,1.0,0.1,0.1305826730376442
2024-01-06T19:16:43.706,200439847184307902274634684552885292862,5,5,5,1,0.7853981633974483,1.0,0.1,0.14648348381865037
2024-01-06T19:16:43.736,200509316021763659531075598994465909624,10,5,5,1,0.7853981633974483,1.0,0.1,0.14322415278058945
2024-01-06T19:16:42.082,211157555552212456910900051968962738154,5,5,5,5,0.7853981633974483,1.0,0.1,0.09331459706711749
2024-01-06T19:16:43.666,213998185611541087502122595343632201648,5,5,5,3,0.7853981633974483,1.0,0.1,0.15935480950337444
2024-01-06T19:16:43.047,203139054815092245997379284311430040669,5,5,5,5,0.7853981633974483,1.0,0.1,0.06223620078568619
2024-01-06T19:16:44.428,212453376834816908195437239751798472098,5,5,5,4,0.7853981633974483,1.0,0.1,0.15127673700694722
2024-01-06T19:16:44.735,209220558497488467533162355536468954846,5,5,5,3,0.7853981633974483,1.0,0.1,0.04382945015918369
2024-01-06T19:16:44.664,202937789929294010012253200340797745309,5,5,5,5,0.7853981633974483,1.0,0.1,0.11551927749919488
2024-01-06T19:16:46.573,200923392664221285407175000144347185949,5,5,5,1,0.7853981633974483,1.0,0.1,0.07107669315855425
2024-01-06T19:16:46.028,212952537868649202775682273094918614046,5,5,5,2,0.7853981633974483,1.0,0.1,0.09965674020743714
2024-01-06T19:16:46.95,199066442040474007694238732335476245336,5,5,5,2,0.7853981633974483,1.0,0.1,0.1263867183013651
2024-01-06T19:16:47.791,199496159748318874608426874870124138703,10,5,5,1,0.7853981633974483,1.0,0.1,0.0985503724311529
2024-01-06T19:16:47.082,209076716123948344975932523888035169955,10,5,5,2,0.7853981633974483,1.0,0.1,0.11238046450880021
2024-01-06T19:16:48.026,199630816725609743419437006924925565525,5,5,5,1,0.7853981633974483,1.0,0.1,0.07434550462665754
2024-01-06T19:16:48.984,198925436510520870880007827496186432293,10,5,5,1,0.7853981633974483,1.0,0.1,0.02458297548756333
2024-01-06T19:16:47.562,202673995008513016045530009223082773550,5,5,5,4,0.7853981633974483,1.0,0.1,0.07607266284339975
2024-01-06T19:16:47.312,209524122945181446657502913347490856449,5,5,5,4,0.7853981633974483,1.0,0.1,0.16312910984524415
2024-01-06T19:16:49.167,199165600839550360368368788218290908269,5,5,5,1,0.7853981633974483,1.0,0.1,0.1381218137724673
2024-01-06T19:16:49.034,210788091020416013051164123497400837785,5,5,5,4,0.7853981633974483,1.0,0.1,0.1509138951406864
2024-01-06T19:16:50.728,201257046066561281785344566223856381254,5,5,5,1,0.7853981633974483,1.0,0.1,0.24313743527969503
2024-01-06T19:16:50.256,198149247709748124875914327534525089776,5,5,5,2,0.7853981633974483,1.0,0.1,0.03323258926868902
2024-01-06T19:16:50.324,209023515046645316586609336539676214322,10,5,5,2,0.7853981633974483,1.0,0.1,0.06883779380069492
2024-01-06T19:16:51.368,213326791901325958939301976472310591013,10,5,5,2,0.7853981633974483,1.0,0.1,0.03588512733680831
