time,uuid,epochs,rows,columns,behaviours,min_angle,mag_goals,mag_modifier,sim_type,sim_time,loss
2024-01-14T13:17:20.917,294837036547651855811156689853248187671,0,5,5,5,0.1,1.0,0.1,Diff,75.0,0.6851772488394661
2024-01-14T13:17:21.619,295392919558329312681604422631305998051,0,5,5,5,0.2,1.0,0.1,Diff,75.0,1.0808335729976914
2024-01-14T13:17:21.995,295691253996558400191443203871949370038,0,5,5,5,0.4,1.0,0.1,Diff,75.0,1.0850392506944975
2024-01-14T13:17:22.366,295985085898311802053245714693965877042,0,5,5,5,0.0,1.0,0.1,Diff,75.0,1.1522597228611915
2024-01-14T13:17:22.72,296265142399448848776371510708555516997,0,5,5,5,0.1,1.0,0.1,Diff,75.0,0.665191385605717
2024-01-14T13:17:23.094,296561506433276206527690174893263328695,0,5,5,5,0.30000000000000004,1.0,0.1,Diff,75.0,0.7366141811073109
2024-01-14T13:17:23.453,296846017141709805191230326112723420172,0,5,5,5,0.4,1.0,0.1,Diff,75.0,1.0208885836162227
2024-01-14T13:17:20.714,294675697109789433056218187167991202874,0,5,5,5,0.0,1.0,0.1,Diff,75.0,0.7906596296442452
2024-01-14T13:17:23.806,297125376435016726390301639038950604619,0,5,5,5,0.1,1.0,0.1,Diff,75.0,0.5897742634835362
2024-01-14T13:17:24.221,297454138449059417115680974281155719374,0,5,5,5,0.4,1.0,0.1,Diff,75.0,1.1338513807206774
2024-01-14T13:17:24.499,297674548978785550101668369812106489930,0,5,5,5,0.0,1.0,0.1,Diff,75.0,0.7348240474098415
2024-01-14T13:17:25.058,298117583990011114678273086742248579178,0,5,5,5,0.30000000000000004,1.0,0.1,Diff,75.0,0.3534940646194835
2024-01-14T13:17:21.328,295162706286511614796060691138720572414,0,5,5,5,0.2,1.0,0.1,Diff,75.0,0.6712012516168854
2024-01-14T13:17:25.289,298300924296322123497028481144935555932,0,5,5,5,0.30000000000000004,1.0,0.1,Diff,75.0,1.2262014849507896
2024-01-14T13:17:21.111,294990331157892580163516050334058417934,0,5,5,5,0.2,1.0,0.1,Diff,75.0,1.0014878571143677
2024-01-14T13:17:28.099,300527238832099451956279002643813106552,0,5,5,5,0.5,1.0,0.1,Diff,75.0,0.4229478571906541
2024-01-14T13:17:28.107,300532929632556526534076239504874276039,0,5,5,5,0.7000000000000001,1.0,0.1,Diff,75.0,1.7169251526519802
2024-01-14T13:17:28.107,300532956728588106410238056236714377132,0,5,5,5,0.7000000000000001,1.0,0.1,Diff,75.0,0.9325151266743898
2024-01-14T13:17:28.106,300532918065244799452103259503209066257,0,5,5,5,0.6000000000000001,1.0,0.1,Diff,75.0,0.61769040542155
2024-01-14T13:17:28.102,300529705997080146145070688654251634018,0,5,5,5,0.6000000000000001,1.0,0.1,Diff,75.0,1.3717211476744517
2024-01-14T13:17:28.107,300532963066841107552509058460570586185,0,5,5,5,0.7000000000000001,1.0,0.1,Diff,75.0,0.6537674965557265
2024-01-14T13:17:28.101,300528587136969119706365895478518012157,0,5,5,5,0.5,1.0,0.1,Diff,75.0,0.7570169478065828
2024-01-14T13:17:28.105,300532046397000817512786214063033375331,0,5,5,5,0.6000000000000001,1.0,0.1,Diff,75.0,0.9241713852115065
2024-01-14T13:17:28.098,300526130430105877397447703552854190065,0,5,5,5,0.5,1.0,0.1,Diff,75.0,0.6359491820419725
2024-01-14T13:17:40.663,295691253996558400191443203871949370038,5,5,5,5,0.4,1.0,0.1,Diff,75.0,0.15595972527351282
2024-01-14T13:17:40.905,297674548978785550101668369812106489930,5,5,5,5,0.0,1.0,0.1,Diff,75.0,0.0866608030696723
2024-01-14T13:17:40.336,297454138449059417115680974281155719374,5,5,5,5,0.4,1.0,0.1,Diff,75.0,0.09379191407019587
2024-01-14T13:17:40.641,300527238832099451956279002643813106552,5,5,5,5,0.5,1.0,0.1,Diff,75.0,0.05891222070988984
2024-01-14T13:17:41.464,296846017141709805191230326112723420172,5,5,5,5,0.4,1.0,0.1,Diff,75.0,0.09150794451078852
2024-01-14T13:17:41.198,295985085898311802053245714693965877042,5,5,5,5,0.0,1.0,0.1,Diff,75.0,0.07604920637244618
2024-01-14T13:17:44.166,296561506433276206527690174893263328695,5,5,5,5,0.30000000000000004,1.0,0.1,Diff,75.0,0.0712135289329169
2024-01-14T13:17:48.362,298300924296322123497028481144935555932,5,5,5,5,0.30000000000000004,1.0,0.1,Diff,75.0,0.16697643363322423
2024-01-14T13:17:48.362,295162706286511614796060691138720572414,5,5,5,5,0.2,1.0,0.1,Diff,75.0,0.07644069170625663
2024-01-14T13:17:48.362,300532929632556526534076239504874276039,5,5,5,5,0.7000000000000001,1.0,0.1,Diff,75.0,0.07509017656445519
2024-01-14T13:17:48.363,300532046397000817512786214063033375331,5,5,5,5,0.6000000000000001,1.0,0.1,Diff,75.0,0.09699570164954666
2024-01-14T13:17:48.363,295392919558329312681604422631305998051,5,5,5,5,0.2,1.0,0.1,Diff,75.0,0.08939410632861919
2024-01-14T13:17:48.362,294675697109789433056218187167991202874,5,5,5,5,0.0,1.0,0.1,Diff,75.0,0.10599551738638498
2024-01-14T13:17:48.363,294837036547651855811156689853248187671,5,5,5,5,0.1,1.0,0.1,Diff,75.0,0.07033794841914881
2024-01-14T13:17:48.362,298117583990011114678273086742248579178,5,5,5,5,0.30000000000000004,1.0,0.1,Diff,75.0,0.07867610370812182
2024-01-14T13:17:48.363,300529705997080146145070688654251634018,5,5,5,5,0.6000000000000001,1.0,0.1,Diff,75.0,0.12841509052900907
2024-01-14T13:17:52.198,300528587136969119706365895478518012157,5,5,5,5,0.5,1.0,0.1,Diff,75.0,0.06720865196999504
2024-01-14T13:17:52.588,300532918065244799452103259503209066257,5,5,5,5,0.6000000000000001,1.0,0.1,Diff,75.0,0.09862852356219898
2024-01-14T13:17:52.557,297125376435016726390301639038950604619,5,5,5,5,0.1,1.0,0.1,Diff,75.0,0.0953501922369183
2024-01-14T13:17:52.557,296265142399448848776371510708555516997,5,5,5,5,0.1,1.0,0.1,Diff,75.0,0.04096541140431759
2024-01-14T13:17:52.552,300526130430105877397447703552854190065,5,5,5,5,0.5,1.0,0.1,Diff,75.0,0.0888425556857608
2024-01-14T13:17:52.799,294990331157892580163516050334058417934,5,5,5,5,0.2,1.0,0.1,Diff,75.0,0.0906164184696796
2024-01-14T13:17:53.137,300532956728588106410238056236714377132,5,5,5,5,0.7000000000000001,1.0,0.1,Diff,75.0,0.07301441433992488
2024-01-14T13:17:53.25,300532963066841107552509058460570586185,5,5,5,5,0.7000000000000001,1.0,0.1,Diff,75.0,0.05291109127072453
2024-01-14T13:18:08.612,295985085898311802053245714693965877042,10,5,5,5,0.0,1.0,0.1,Diff,75.0,0.07552994237647889
2024-01-14T13:18:09.104,300527238832099451956279002643813106552,10,5,5,5,0.5,1.0,0.1,Diff,75.0,0.05857583642886608
2024-01-14T13:18:09.118,297125376435016726390301639038950604619,10,5,5,5,0.1,1.0,0.1,Diff,75.0,0.09502287723883404
2024-01-14T13:18:08.892,295691253996558400191443203871949370038,10,5,5,5,0.4,1.0,0.1,Diff,75.0,0.15529118247413126
2024-01-14T13:18:09.064,298300924296322123497028481144935555932,10,5,5,5,0.30000000000000004,1.0,0.1,Diff,75.0,0.16331311055093423
2024-01-14T13:18:09.527,297674548978785550101668369812106489930,10,5,5,5,0.0,1.0,0.1,Diff,75.0,0.08556729056038674
2024-01-14T13:18:08.821,295162706286511614796060691138720572414,10,5,5,5,0.2,1.0,0.1,Diff,75.0,0.07606188801037839
2024-01-14T13:18:09.756,296561506433276206527690174893263328695,10,5,5,5,0.30000000000000004,1.0,0.1,Diff,75.0,0.06998253395704487
2024-01-14T13:18:09.404,297454138449059417115680974281155719374,10,5,5,5,0.4,1.0,0.1,Diff,75.0,0.09361670303530453
2024-01-14T13:18:09.464,296846017141709805191230326112723420172,10,5,5,5,0.4,1.0,0.1,Diff,75.0,0.08948850417291687
2024-01-14T13:18:11.781,300526130430105877397447703552854190065,10,5,5,5,0.5,1.0,0.1,Diff,75.0,0.08805221681061101
2024-01-14T13:18:11.778,300528587136969119706365895478518012157,10,5,5,5,0.5,1.0,0.1,Diff,75.0,0.0667301464504522
2024-01-14T13:18:11.782,294990331157892580163516050334058417934,10,5,5,5,0.2,1.0,0.1,Diff,75.0,0.08967282277953847
2024-01-14T13:18:12.293,294837036547651855811156689853248187671,10,5,5,5,0.1,1.0,0.1,Diff,75.0,0.06811674562607625
2024-01-14T13:18:11.781,298117583990011114678273086742248579178,10,5,5,5,0.30000000000000004,1.0,0.1,Diff,75.0,0.07764332587755465
2024-01-14T13:18:12.255,300532918065244799452103259503209066257,10,5,5,5,0.6000000000000001,1.0,0.1,Diff,75.0,0.09767198202959307
2024-01-14T13:18:13.034,296265142399448848776371510708555516997,10,5,5,5,0.1,1.0,0.1,Diff,75.0,0.04084779708896004
2024-01-14T13:18:12.569,294675697109789433056218187167991202874,10,5,5,5,0.0,1.0,0.1,Diff,75.0,0.10461903089116453
2024-01-14T13:18:13.273,300529705997080146145070688654251634018,10,5,5,5,0.6000000000000001,1.0,0.1,Diff,75.0,0.12590578472450495
2024-01-14T13:18:13.032,295392919558329312681604422631305998051,10,5,5,5,0.2,1.0,0.1,Diff,75.0,0.08879246234195612
2024-01-14T13:18:13.124,300532046397000817512786214063033375331,10,5,5,5,0.6000000000000001,1.0,0.1,Diff,75.0,0.09531999597119548
2024-01-14T13:18:13.376,300532929632556526534076239504874276039,10,5,5,5,0.7000000000000001,1.0,0.1,Diff,75.0,0.0747797165964996
2024-01-14T13:18:15.245,300532963066841107552509058460570586185,10,5,5,5,0.7000000000000001,1.0,0.1,Diff,75.0,0.05230367840585979
2024-01-14T13:18:15.246,300532956728588106410238056236714377132,10,5,5,5,0.7000000000000001,1.0,0.1,Diff,75.0,0.07247164329264208
2024-01-14T13:18:29.2,295691253996558400191443203871949370038,15,5,5,5,0.4,1.0,0.1,Diff,75.0,0.1547242190428196
2024-01-14T13:18:29.195,295985085898311802053245714693965877042,15,5,5,5,0.0,1.0,0.1,Diff,75.0,0.07464511551953217
2024-01-14T13:18:29.195,297454138449059417115680974281155719374,15,5,5,5,0.4,1.0,0.1,Diff,75.0,0.09209662345660363
