time,uuid,epochs,rows,columns,behaviours,min_angle,mag_goals,mag_modifier,sim_type,sim_time,loss
2024-01-14T19:36:03.112,262248603080097741509220672799213983044,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.46278830321863973
2024-01-14T19:36:03.112,262248496914359972391585627788248158728,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.8285648625237663
2024-01-14T19:36:03.112,262248495329796722107456080948655412481,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,1.224370457690684
2024-01-14T19:36:03.112,262248426401295334699276746326654940105,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,1.6662565978330004
2024-01-14T19:36:03.112,262248494537515096967125758180891287501,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.7756830267945443
2024-01-14T19:36:03.112,262248508957040674562162035163935563398,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.7368513033456162
2024-01-14T19:36:03.112,262248496122078347252055734257685077978,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,1.2083440586399021
2024-01-14T19:36:03.112,262248495329796722107066849907118515463,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.5838635155910467
2024-01-14T19:36:03.112,262248496914359972392775995758508505517,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.2811472697056879
2024-01-14T19:36:03.112,262248494537515096964419965822700817035,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,1.63278472108777
2024-01-14T19:36:03.112,262248399463720079846604094903265071230,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.922411271397595
2024-01-14T19:36:03.112,262248408178817956418045984590621003187,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,1.700710560768164
2024-01-14T19:36:03.112,262248494537515096966501481779236018634,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,1.3496799598033282
2024-01-14T19:36:03.112,262248412140226082131703110979072586210,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.6188290015421652
2024-01-14T19:36:03.112,262248497706641597536081691413921860736,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.8303162978176589
2024-01-14T19:36:03.112,262248408178817956417680632688599052301,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,1.1873481112411979
2024-01-14T19:36:09.668,262248602129359791335130941905973412811,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.6940317136252575
2024-01-14T19:36:09.668,262248598167951665623403959590843734914,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.7368017595100919
2024-01-14T19:36:10.364,262248653786121750636942597119144062765,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.6119117463256796
2024-01-14T19:36:10.364,262248607041505867222578491954061858576,0,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.8151423206854406
2024-01-14T19:37:10.891,262248494537515096964419965822700817035,10,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,1.594678558216503
2024-01-14T19:37:17.601,262248598167951665623403959590843734914,10,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.7011864994038587
2024-01-14T19:37:23.072,262248496914359972391585627788248158728,10,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,0.6968901409060223
2024-01-14T19:37:32.12,262248494537515096966501481779236018634,10,5,4,3,0.7853981633974483,1.0,0.1,Diff,50.0,1.1230878419386547
