time,uuid,epochs,rows,columns,behaviours,min_angle,mag_goals,mag_modifier,sim_type,sim_time,mutation_strength,popsize,loss
2024-02-20T20:53:45.64,257420048746017585596439709338895456914,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.20535644748006424
2024-02-20T20:53:47.089,257685102602300931225161911476942029772,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.091811123628615
2024-02-20T20:53:47.186,258321455280799250958023897585972627649,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.290990383138542
2024-02-20T20:53:47.241,257824828597429462665942269344402732427,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,1.7816233455669082
2024-02-20T20:53:47.406,258080708624775281628959839900322343586,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.11701071521569388
2024-02-20T20:53:47.553,258201678778535486248366681629101492093,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.2828314456109185
2024-02-20T20:53:47.649,257969625194958907027803189011797597025,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,3.44499231479745
2024-02-20T20:53:47.83,258440285640346270323757405065022343475,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,1.3157527687178265
2024-02-20T20:53:48.148,258558592301739070402428286775149247791,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,1.3002357437519965
2024-02-20T20:53:48.21,257555056704068392598976827190241252317,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.8333741892823768
2024-02-20T20:53:51.541,257420048746017585596439709338895456914,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.20508011050295302
2024-02-20T20:53:52.215,257685102602300931225161911476942029772,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.0910144495282306
2024-02-20T20:53:52.983,257555056704068392598976827190241252317,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.832844309862077
2024-02-20T20:53:54.021,258201678778535486248366681629101492093,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,0.2826628997738438
2024-02-20T20:53:54.273,257824828597429462665942269344402732427,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,1.7810053624442501
2024-02-20T20:53:55.496,258080708624775281628959839900322343586,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.11693426328384961
2024-02-20T20:53:55.629,258321455280799250958023897585972627649,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.2899022333574752
2024-02-20T20:53:55.819,258558592301739070402428286775149247791,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,1.2993515756481735
2024-02-20T20:53:56.026,257420048746017585596439709338895456914,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.20475339458948916
2024-02-20T20:53:57.051,257969625194958907027803189011797597025,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,3.444131465524276
2024-02-20T20:53:57.467,257555056704068392598976827190241252317,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.8326333479046962
2024-02-20T20:53:57.963,257685102602300931225161911476942029772,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.089979524097506
2024-02-20T20:54:00.36,258080708624775281628959839900322343586,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.11683934813756713
2024-02-20T20:54:01.787,258201678778535486248366681629101492093,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,0.2826029596773237
2024-02-20T20:54:02.018,257555056704068392598976827190241252317,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.832249970170572
2024-02-20T20:54:02.429,257420048746017585596439709338895456914,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.20443016478472179
2024-02-20T20:54:02.553,258558592301739070402428286775149247791,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,1.2990459245625985
2024-02-20T20:54:03.037,258321455280799250958023897585972627649,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.2891960527559356
2024-02-20T20:54:03.228,257969625194958907027803189011797597025,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,3.44323180394916
2024-02-20T20:54:03.43,257685102602300931225161911476942029772,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.089296272789865
2024-02-20T20:54:04.274,257824828597429462665942269344402732427,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,1.7804561230852076
2024-02-20T20:54:05.135,258080708624775281628959839900322343586,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.11673907231555242
2024-02-20T20:54:06.431,257555056704068392598976827190241252317,20,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,0.8319874030687409
2024-02-20T20:54:07.214,258558592301739070402428286775149247791,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,1.2985919075244026
2024-02-20T20:54:08.649,258201678778535486248366681629101492093,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,0.2824757575174063
2024-02-20T20:54:08.829,258321455280799250958023897585972627649,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.288505631112067
2024-02-20T20:54:09.433,257420048746017585596439709338895456914,20,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.20407864495682737
2024-02-20T20:54:09.983,258080708624775281628959839900322343586,20,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.1166304828576706
2024-02-20T20:54:10.966,257555056704068392598976827190241252317,25,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,0.8317284213171013
2024-02-20T20:54:11.747,258558592301739070402428286775149247791,20,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,1.298133892240826
2024-02-20T20:54:11.853,257969625194958907027803189011797597025,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,3.442203154200945
2024-02-20T20:54:12.685,258440285640346270323757405065022343475,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,1.314930380242384
2024-02-20T20:54:13.078,257685102602300931225161911476942029772,20,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.0883279637650003
2024-02-20T20:54:13.4,257824828597429462665942269344402732427,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,1.7800397858259107
2024-02-20T20:54:15.902,257420048746017585596439709338895456914,25,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.20382273898020067
2024-02-20T20:54:16.163,257555056704068392598976827190241252317,30,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,0.831499201236924
2024-02-20T20:54:16.904,258080708624775281628959839900322343586,25,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.11652674039112572
2024-02-20T20:54:17.033,258558592301739070402428286775149247791,25,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,1.2977490075869698
2024-02-20T20:54:17.562,258201678778535486248366681629101492093,20,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,0.2823809832443862
2024-02-20T20:54:17.887,258321455280799250958023897585972627649,20,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.287588125951144
2024-02-20T20:54:21.183,257969625194958907027803189011797597025,20,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,3.4413885937555992
2024-02-20T20:54:22.026,257685102602300931225161911476942029772,25,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,2.0875737460722963
2024-02-20T20:54:22.87,257555056704068392598976827190241252317,35,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,0.8312647054509855
2024-02-20T20:54:23.313,257420048746017585596439709338895456914,30,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.20360122440545816
2024-02-20T20:54:24.122,257824828597429462665942269344402732427,20,5,4,1,0.0,0.1,0.1,Diff,1000.0,4.899999999999999e-5,10,1.779469262544976
2024-02-20T20:54:24.59,258080708624775281628959839900322343586,30,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.11645775546081534
2024-02-20T20:54:24.724,258558592301739070402428286775149247791,30,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,1.2971078979307025
2024-02-20T20:54:25.581,258321455280799250958023897585972627649,25,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.2867990360745987
2024-02-20T20:54:27.152,258201678778535486248366681629101492093,25,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,0.2822651733147585
2024-02-20T20:54:28.571,257555056704068392598976827190241252317,40,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,0.8310246667276903
2024-02-20T20:54:29.471,257685102602300931225161911476942029772,30,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,2.0870780198452583
2024-02-20T20:54:31.026,257420048746017585596439709338895456914,35,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,0.20337822413939086
2024-02-20T20:54:31.618,258558592301739070402428286775149247791,35,5,4,1,0.0,0.1,0.1,Diff,1000.0,7.0e-5,10,1.2966599234073082
2024-02-20T20:54:31.967,258080708624775281628959839900322343586,35,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.11633052565533437
2024-02-20T20:54:32.534,258321455280799250958023897585972627649,30,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,2.285797808803926
