time,uuid,epochs,rows,columns,behaviours,min_angle,mag_goals,mag_modifier,sim_type,sim_time,loss
2024-02-18T11:48:08.108,68782002240512763939123924305493766196,0,5,4,1,0.0,0.05,1.55,Diff,1000.0,4.48493514430509
2024-02-18T11:48:10.352,68909856687770158011327220350043460489,0,5,4,1,0.0,0.05,0.8,Diff,1000.0,4.177764493867786
2024-02-18T11:48:10.448,68909598403960361511653822560375040495,0,5,4,1,0.0,0.05,1.2000000000000002,Diff,1000.0,9.148071769539234
2024-02-18T11:48:10.537,68909827373350027732904187695650781400,0,5,4,1,0.0,0.05,1.2000000000000002,Diff,1000.0,6.652286291666005
2024-02-18T11:48:10.632,68909691259366828228994270882064562723,0,5,4,1,0.0,0.05,0.8,Diff,1000.0,1.5711395335457252
2024-02-18T11:48:10.719,68909570674103481515859931610835219583,0,5,4,1,0.0,0.05,1.2000000000000002,Diff,1000.0,11.19749332289654
2024-02-18T11:48:10.842,70443801857306706419333098171743633283,0,5,4,1,0.0,0.05,1.5,Diff,1000.0,5.04415331637311
2024-02-18T11:48:11.017,70555415323530301448880938703072299987,0,5,4,1,0.0,0.05,1.55,Diff,1000.0,5.291216423799875
2024-02-18T11:48:11.113,68909722792175508906359128124216767962,0,5,4,1,0.0,0.05,0.0,Diff,1000.0,0.000585282176819643
2024-02-18T11:48:11.115,70332994141495881460524960121173025106,0,5,4,1,0.0,0.05,1.5,Diff,1000.0,3.715848507560065
2024-02-18T11:48:11.231,68909784431685945003405233390680538011,0,5,4,1,0.0,0.05,0.0,Diff,1000.0,0.0002962343154000781
2024-02-18T11:48:11.232,70222664963786642659744421854997281908,0,5,4,1,0.0,0.05,1.55,Diff,1000.0,2.2158958082744737
2024-02-18T11:48:11.304,68909969984042553408975930002374844262,0,5,4,1,0.0,0.05,0.0,Diff,1000.0,0.0006824987308676578
2024-02-18T11:48:11.306,68909751314314014042030575314350919950,0,5,4,1,0.0,0.05,0.0,Diff,1000.0,0.0004369387456793704
2024-02-18T11:48:11.308,69395171966377784783658351228777600556,0,5,4,1,0.0,0.05,1.55,Diff,1000.0,4.413148480956292
2024-02-18T11:48:11.435,68909884417627038003464443826156368602,0,5,4,1,0.0,0.05,0.8,Diff,1000.0,3.2322716944342584
2024-02-18T11:48:11.558,70072336655950452361298559328294287082,0,5,4,1,0.0,0.05,1.4000000000000001,Diff,1000.0,2.4440916778142943
2024-02-18T11:48:11.647,69153392808939929558567398965918119545,0,5,4,1,0.0,0.05,1.4000000000000001,Diff,1000.0,19.815047000625963
2024-02-18T11:48:11.811,69629351241554621713127929471057078145,0,5,4,1,0.0,0.05,1.5,Diff,1000.0,6.256589838231971
2024-02-18T11:48:11.918,68909722792175508906359128124216767962,5,5,4,1,0.0,0.05,0.0,Diff,1000.0,0.000585282176819643
2024-02-18T11:48:11.925,69965716940810131412273817676625239508,0,5,4,1,0.0,0.05,1.5,Diff,1000.0,3.6126147345872437
2024-02-18T11:48:12.07,68909827373350027732904187695650781400,5,5,4,1,0.0,0.05,1.2000000000000002,Diff,1000.0,4.288695402062525
2024-02-18T11:48:12.176,68909969984042553408975930002374844262,5,5,4,1,0.0,0.05,0.0,Diff,1000.0,0.0006824987308676578
2024-02-18T11:48:12.179,69521659569375482769696532910306336344,0,5,4,1,0.0,0.05,1.2000000000000002,Diff,1000.0,2.4367451378674994
2024-02-18T11:48:12.244,69856518982805271276012837176305025152,0,5,4,1,0.0,0.05,1.5,Diff,1000.0,4.881628894049159
2024-02-18T11:48:12.384,68909621221671165620051083771983938092,0,5,4,1,0.0,0.05,1.2000000000000002,Diff,1000.0,9.055935941568178
2024-02-18T11:48:12.464,69287816221607706318860552633617179704,0,5,4,1,0.0,0.05,1.55,Diff,1000.0,5.750210475631814
2024-02-18T11:48:12.583,69395171966377784783658351228777600556,5,5,4,1,0.0,0.05,1.55,Diff,1000.0,2.636575208024947
2024-02-18T11:48:12.644,68909722792175508906359128124216767962,10,5,4,1,0.0,0.05,0.0,Diff,1000.0,0.000585282176819643
2024-02-18T11:48:12.645,69037015511760676847550698663393871429,0,5,4,1,0.0,0.05,1.4000000000000001,Diff,1000.0,0.6392273665438108
2024-02-18T11:48:12.795,70443801857306706419333098171743633283,5,5,4,1,0.0,0.05,1.5,Diff,1000.0,3.864591998652003
2024-02-18T11:48:12.924,69743037316509589895823277841333661486,0,5,4,1,0.0,0.05,1.4000000000000001,Diff,1000.0,9.220278333927517
2024-02-18T11:48:13.022,68909691259366828228994270882064562723,5,5,4,1,0.0,0.05,0.8,Diff,1000.0,0.29537972016747366
2024-02-18T11:48:13.128,68909856687770158011327220350043460489,5,5,4,1,0.0,0.05,0.8,Diff,1000.0,0.4463711375297876
2024-02-18T11:48:13.216,68909570674103481515859931610835219583,5,5,4,1,0.0,0.05,1.2000000000000002,Diff,1000.0,1.028180882665717
2024-02-18T11:48:13.26,68909645148576244925521406015842436197,0,5,4,1,0.0,0.05,0.8,Diff,1000.0,5.901374641646498
2024-02-18T11:48:13.405,69629351241554621713127929471057078145,5,5,4,1,0.0,0.05,1.5,Diff,1000.0,4.1479778192984025
2024-02-18T11:48:13.559,69153392808939929558567398965918119545,5,5,4,1,0.0,0.05,1.4000000000000001,Diff,1000.0,6.581732590858167
2024-02-18T11:48:13.657,68909598403960361511653822560375040495,5,5,4,1,0.0,0.05,1.2000000000000002,Diff,1000.0,3.3407733629544296
2024-02-18T11:48:13.724,70072336655950452361298559328294287082,5,5,4,1,0.0,0.05,1.4000000000000001,Diff,1000.0,1.2799352869374938
2024-02-18T11:48:13.857,70222664963786642659744421854997281908,5,5,4,1,0.0,0.05,1.55,Diff,1000.0,2.4727012592070152
2024-02-18T11:48:13.939,69521659569375482769696532910306336344,5,5,4,1,0.0,0.05,1.2000000000000002,Diff,1000.0,0.2691826856097104
2024-02-18T11:48:13.983,69856518982805271276012837176305025152,5,5,4,1,0.0,0.05,1.5,Diff,1000.0,0.26247953341259833
2024-02-18T11:48:14.155,68909784431685945003405233390680538011,5,5,4,1,0.0,0.05,0.0,Diff,1000.0,0.0002962343154000781
2024-02-18T11:48:14.161,68909751314314014042030575314350919950,5,5,4,1,0.0,0.05,0.0,Diff,1000.0,0.0004369387456793704
2024-02-18T11:48:14.163,69965716940810131412273817676625239508,5,5,4,1,0.0,0.05,1.5,Diff,1000.0,0.7876406661974403
2024-02-18T11:48:14.221,68909621221671165620051083771983938092,5,5,4,1,0.0,0.05,1.2000000000000002,Diff,1000.0,2.610798002902054
2024-02-18T11:48:14.309,69287816221607706318860552633617179704,5,5,4,1,0.0,0.05,1.55,Diff,1000.0,1.3361184046009547
2024-02-18T11:48:14.495,69395171966377784783658351228777600556,10,5,4,1,0.0,0.05,1.55,Diff,1000.0,2.415991806912045
2024-02-18T11:48:14.576,68909884417627038003464443826156368602,5,5,4,1,0.0,0.05,0.8,Diff,1000.0,1.1714991401669799
2024-02-18T11:48:14.683,68909509668418345536115617401558073270,0,5,4,1,0.0,0.05,1.4000000000000001,Diff,1000.0,4.3158168896290094
2024-02-18T11:48:14.802,68909722792175508906359128124216767962,15,5,4,1,0.0,0.05,0.0,Diff,1000.0,0.000585282176819643
2024-02-18T11:48:14.809,68909570674103481515859931610835219583,10,5,4,1,0.0,0.05,1.2000000000000002,Diff,1000.0,0.9628037208066598
2024-02-18T11:48:14.903,68909691259366828228994270882064562723,10,5,4,1,0.0,0.05,0.8,Diff,1000.0,0.2166504232041139
2024-02-18T11:48:15.019,69743037316509589895823277841333661486,5,5,4,1,0.0,0.05,1.4000000000000001,Diff,1000.0,5.712639529937594
2024-02-18T11:48:15.194,70332994141495881460524960121173025106,5,5,4,1,0.0,0.05,1.5,Diff,1000.0,2.3274808465060515
2024-02-18T11:48:15.291,68782002240512763939123924305493766196,5,5,4,1,0.0,0.05,1.55,Diff,1000.0,1.5202482301283726
2024-02-18T11:48:15.371,68909827373350027732904187695650781400,10,5,4,1,0.0,0.05,1.2000000000000002,Diff,1000.0,4.0779798484419345
2024-02-18T11:48:15.442,68909645148576244925521406015842436197,5,5,4,1,0.0,0.05,0.8,Diff,1000.0,1.1392346619713694
2024-02-18T11:48:15.478,70443801857306706419333098171743633283,10,5,4,1,0.0,0.05,1.5,Diff,1000.0,3.32386547371904
2024-02-18T11:48:15.625,68909598403960361511653822560375040495,10,5,4,1,0.0,0.05,1.2000000000000002,Diff,1000.0,3.164238882740632
2024-02-18T11:48:15.747,70072336655950452361298559328294287082,10,5,4,1,0.0,0.05,1.4000000000000001,Diff,1000.0,1.2646806417755057
2024-02-18T11:48:15.844,68909939085059172846832872619455928595,0,5,4,1,0.0,0.05,0.0,Diff,1000.0,0.00036988647831422676
2024-02-18T11:48:15.846,68909621221671165620051083771983938092,10,5,4,1,0.0,0.05,1.2000000000000002,Diff,1000.0,2.187414139044947
2024-02-18T11:48:15.973,68909969984042553408975930002374844262,10,5,4,1,0.0,0.05,0.0,Diff,1000.0,0.0006824987308676578
2024-02-18T11:48:15.974,68909722792175508906359128124216767962,20,5,4,1,0.0,0.05,0.0,Diff,1000.0,0.000585282176819643
2024-02-18T11:48:15.976,69287816221607706318860552633617179704,10,5,4,1,0.0,0.05,1.55,Diff,1000.0,1.120006455444299
2024-02-18T11:48:16.053,69153392808939929558567398965918119545,10,5,4,1,0.0,0.05,1.4000000000000001,Diff,1000.0,5.879532545316003
2024-02-18T11:48:16.126,69856518982805271276012837176305025152,10,5,4,1,0.0,0.05,1.5,Diff,1000.0,0.2591641622946623
2024-02-18T11:48:16.167,68909912147483917998404456581112842524,0,5,4,1,0.0,0.05,0.8,Diff,1000.0,3.050759962451231
2024-02-18T11:48:16.296,69629351241554621713127929471057078145,10,5,4,1,0.0,0.05,1.5,Diff,1000.0,3.6474662629870234
