time,uuid,epochs,rows,columns,behaviours,min_angle,mag_goals,mag_modifier,loss
2024-01-06T18:58:40.085,71567257191374301939994589288544725798,5,5,5,2,0.7853981633974483,1.0,0.1,0.23575073600320615
2024-01-06T18:58:41.41,71567252437684551080174130474058140546,10,5,5,1,0.7853981633974483,1.0,0.1,0.07025889575332868
2024-01-06T18:58:41.469,71567252437684551081062486772158558139,15,5,5,1,0.7853981633974483,1.0,0.1,0.1928272475445875
2024-01-06T18:58:41.334,71567234215207172803520437017007449979,10,5,5,1,0.7853981633974483,1.0,0.1,0.06125989551041261
2024-01-06T18:58:41.469,71567303302164885238338206359579627230,5,5,5,3,0.7853981633974483,1.0,0.1,0.04796027973092513
2024-01-06T18:58:42.193,71567388868580400646670221539512351955,5,5,5,3,0.7853981633974483,1.0,0.1,0.16689886271813403
2024-01-06T18:58:42.706,71567753159671641232855216323952643032,5,5,5,3,0.7853981633974483,1.0,0.1,0.14887035087710607
2024-01-06T18:58:44.14,71567252437684551080174130474058140546,15,5,5,1,0.7853981633974483,1.0,0.1,0.0690015061288778
2024-01-06T18:58:44.31,71567252437684551081062486772158558139,20,5,5,1,0.7853981633974483,1.0,0.1,0.18925575434436218
2024-01-06T18:58:43.469,71567475068821216164584089689724945961,5,5,5,4,0.7853981633974483,1.0,0.1,0.15875054988712747
2024-01-06T18:58:44.309,71567234215207172803520437017007449979,15,5,5,1,0.7853981633974483,1.0,0.1,0.06007465269008667
2024-01-06T18:58:44.321,71567386333279200187136796613889401690,5,5,5,4,0.7853981633974483,1.0,0.1,0.10145461624280047
2024-01-06T18:58:45.101,71567305520553435638477591457575465874,10,5,5,2,0.7853981633974483,1.0,0.1,0.14681505235733472
2024-01-06T18:58:44.659,71567383956434324759991139908919051826,5,5,5,4,0.7853981633974483,1.0,0.1,0.12188923136012682
2024-01-06T18:58:45.688,71567257191374301939994589288544725798,10,5,5,2,0.7853981633974483,1.0,0.1,0.20938190946501606
2024-01-06T18:58:45.794,71567325327594064203925124229498471275,10,5,5,2,0.7853981633974483,1.0,0.1,0.12919217270376565
2024-01-06T18:58:47.082,71567252437684551080174130474058140546,20,5,5,1,0.7853981633974483,1.0,0.1,0.06696130006292407
2024-01-06T18:58:45.864,71567387125560825330724791306509462724,5,5,5,5,0.7853981633974483,1.0,0.1,0.10454398930326529
2024-01-06T18:58:47.309,71567252437684551081062486772158558139,25,5,5,1,0.7853981633974483,1.0,0.1,0.18385604387032747
2024-01-06T18:58:47.591,71567234215207172803520437017007449979,20,5,5,1,0.7853981633974483,1.0,0.1,0.059043263564303006
2024-01-06T18:58:47.089,71567386333279200187959182287903235442,5,5,5,5,0.7853981633974483,1.0,0.1,0.14419542282907047
2024-01-06T18:58:47.088,71567383956434324760796373782336300902,5,5,5,5,0.7853981633974483,1.0,0.1,0.12126549728590189
2024-01-06T18:58:49.538,71567252437684551080174130474058140546,25,5,5,1,0.7853981633974483,1.0,0.1,0.06522316078585723
2024-01-06T18:58:48.976,71567303302164885238338206359579627230,10,5,5,3,0.7853981633974483,1.0,0.1,0.04680665140984338
2024-01-06T18:58:49.995,71567252437684551081062486772158558139,30,5,5,1,0.7853981633974483,1.0,0.1,0.17567165886053482
2024-01-06T18:58:50.297,71567234215207172803520437017007449979,25,5,5,1,0.7853981633974483,1.0,0.1,0.058858526647866394
2024-01-06T18:58:50.355,71567305520553435638477591457575465874,15,5,5,2,0.7853981633974483,1.0,0.1,0.14174388473922572
2024-01-06T18:58:50.657,71567388868580400646670221539512351955,10,5,5,3,0.7853981633974483,1.0,0.1,0.16640017547260622
2024-01-06T18:58:50.903,71567753159671641232855216323952643032,10,5,5,3,0.7853981633974483,1.0,0.1,0.13412547660182123
2024-01-06T18:58:51.105,71567325327594064203925124229498471275,15,5,5,2,0.7853981633974483,1.0,0.1,0.1264266153179721
2024-01-06T18:58:52.129,71567252437684551080174130474058140546,30,5,5,1,0.7853981633974483,1.0,0.1,0.06428150457708018
2024-01-06T18:58:51.92,71567257191374301939994589288544725798,15,5,5,2,0.7853981633974483,1.0,0.1,0.1798532376024901
2024-01-06T18:58:53.015,71567234215207172803520437017007449979,30,5,5,1,0.7853981633974483,1.0,0.1,0.058084154673226474
2024-01-06T18:58:52.809,71567475068821216164584089689724945961,10,5,5,4,0.7853981633974483,1.0,0.1,0.15563306305244973
2024-01-06T18:58:54.187,71567386333279200187136796613889401690,10,5,5,4,0.7853981633974483,1.0,0.1,0.10049584469882841
2024-01-06T18:58:55.453,71567305520553435638477591457575465874,20,5,5,2,0.7853981633974483,1.0,0.1,0.14060983815487044
2024-01-06T18:58:56.182,71567325327594064203925124229498471275,20,5,5,2,0.7853981633974483,1.0,0.1,0.11074239289808828
2024-01-06T18:58:56.148,71567303302164885238338206359579627230,15,5,5,3,0.7853981633974483,1.0,0.1,0.045211678672452814
2024-01-06T18:58:56.605,71567383956434324759991139908919051826,10,5,5,4,0.7853981633974483,1.0,0.1,0.11621423772484302
2024-01-06T18:58:57.568,71567257191374301939994589288544725798,20,5,5,2,0.7853981633974483,1.0,0.1,0.17546885859433456
2024-01-06T18:58:58.03,71567753159671641232855216323952643032,15,5,5,3,0.7853981633974483,1.0,0.1,0.12483867917437125
2024-01-06T18:58:58.081,71567388868580400646670221539512351955,15,5,5,3,0.7853981633974483,1.0,0.1,0.16150445753474965
2024-01-06T18:58:58.014,71567387125560825330724791306509462724,10,5,5,5,0.7853981633974483,1.0,0.1,0.09323142074249456
2024-01-06T18:58:58.626,71567386333279200187959182287903235442,10,5,5,5,0.7853981633974483,1.0,0.1,0.13191805890674474
2024-01-06T18:58:59.977,71567305520553435638477591457575465874,25,5,5,2,0.7853981633974483,1.0,0.1,0.1355791472452864
2024-01-06T18:58:59.529,71567383956434324760796373782336300902,10,5,5,5,0.7853981633974483,1.0,0.1,0.11480281124928227
2024-01-06T18:59:02.138,71567325327594064203925124229498471275,25,5,5,2,0.7853981633974483,1.0,0.1,0.10908833282588004
2024-01-06T18:59:02.104,71567475068821216164584089689724945961,15,5,5,4,0.7853981633974483,1.0,0.1,0.15011431909681683
2024-01-06T18:59:02.987,71567257191374301939994589288544725798,25,5,5,2,0.7853981633974483,1.0,0.1,0.16133131710548687
2024-01-06T18:59:03.732,71567303302164885238338206359579627230,20,5,5,3,0.7853981633974483,1.0,0.1,0.03786217819428974
2024-01-06T18:59:03.974,71567386333279200187136796613889401690,15,5,5,4,0.7853981633974483,1.0,0.1,0.09505588983157197
2024-01-06T18:59:05.176,71567305520553435638477591457575465874,30,5,5,2,0.7853981633974483,1.0,0.1,0.1264004610149048
2024-01-06T18:59:05.424,71567753159671641232855216323952643032,20,5,5,3,0.7853981633974483,1.0,0.1,0.12322466706795837
2024-01-06T18:59:05.63,71567388868580400646670221539512351955,20,5,5,3,0.7853981633974483,1.0,0.1,0.159043504394022
2024-01-06T18:59:07.15,71567325327594064203925124229498471275,30,5,5,2,0.7853981633974483,1.0,0.1,0.10305100426418519
2024-01-06T18:59:06.98,71567383956434324759991139908919051826,15,5,5,4,0.7853981633974483,1.0,0.1,0.10634253505306258
2024-01-06T18:59:08.034,71567257191374301939994589288544725798,30,5,5,2,0.7853981633974483,1.0,0.1,0.15782815155245938
2024-01-06T18:59:09.201,71567387125560825330724791306509462724,15,5,5,5,0.7853981633974483,1.0,0.1,0.08839676294098849
2024-01-06T18:59:10.189,71567386333279200187959182287903235442,15,5,5,5,0.7853981633974483,1.0,0.1,0.1288398888372516
2024-01-06T18:59:10.826,71567303302164885238338206359579627230,25,5,5,3,0.7853981633974483,1.0,0.1,0.0325039173080116
2024-01-06T18:59:11.273,71567383956434324760796373782336300902,15,5,5,5,0.7853981633974483,1.0,0.1,0.11096731249159035
2024-01-06T18:59:11.544,71567475068821216164584089689724945961,20,5,5,4,0.7853981633974483,1.0,0.1,0.14745622404360176
2024-01-06T18:59:11.881,71567753159671641232855216323952643032,25,5,5,3,0.7853981633974483,1.0,0.1,0.1151594199852939
2024-01-06T18:59:12.203,71567388868580400646670221539512351955,25,5,5,3,0.7853981633974483,1.0,0.1,0.15126999052638238
2024-01-06T18:59:12.672,71567386333279200187136796613889401690,20,5,5,4,0.7853981633974483,1.0,0.1,0.09373958591988749
2024-01-06T18:59:15.689,71567383956434324759991139908919051826,20,5,5,4,0.7853981633974483,1.0,0.1,0.10607253559378046
2024-01-06T18:59:17.414,71567303302164885238338206359579627230,30,5,5,3,0.7853981633974483,1.0,0.1,0.030663300576755186
2024-01-06T18:59:17.952,71567753159671641232855216323952643032,30,5,5,3,0.7853981633974483,1.0,0.1,0.1132853092264946
2024-01-06T18:59:18.455,71567388868580400646670221539512351955,30,5,5,3,0.7853981633974483,1.0,0.1,0.1468610662828236
2024-01-06T18:59:19.467,71567475068821216164584089689724945961,25,5,5,4,0.7853981633974483,1.0,0.1,0.14723923264083433
2024-01-06T18:59:19.718,71567386333279200187959182287903235442,20,5,5,5,0.7853981633974483,1.0,0.1,0.12741829075873534
2024-01-06T18:59:19.683,71567387125560825330724791306509462724,20,5,5,5,0.7853981633974483,1.0,0.1,0.08733987034872209
2024-01-06T18:59:20.176,71567386333279200187136796613889401690,25,5,5,4,0.7853981633974483,1.0,0.1,0.09259798190800347
2024-01-06T18:59:21.02,71567383956434324760796373782336300902,20,5,5,5,0.7853981633974483,1.0,0.1,0.10917990922345025
2024-01-06T18:59:23.458,71567383956434324759991139908919051826,25,5,5,4,0.7853981633974483,1.0,0.1,0.1042957166543505
2024-01-06T18:59:26.483,71567386333279200187136796613889401690,30,5,5,4,0.7853981633974483,1.0,0.1,0.09177404564772801
2024-01-06T18:59:26.551,71567475068821216164584089689724945961,30,5,5,4,0.7853981633974483,1.0,0.1,0.1358676883658698
2024-01-06T18:59:26.868,71567386333279200187959182287903235442,25,5,5,5,0.7853981633974483,1.0,0.1,0.11755650944427694
2024-01-06T18:59:28.021,71567387125560825330724791306509462724,25,5,5,5,0.7853981633974483,1.0,0.1,0.08361003060552007
2024-01-06T18:59:29.269,71567383956434324760796373782336300902,25,5,5,5,0.7853981633974483,1.0,0.1,0.10650293864840885
2024-01-06T18:59:30.647,71567383956434324759991139908919051826,30,5,5,4,0.7853981633974483,1.0,0.1,0.10321271908008697
2024-01-06T18:59:33.59,71567386333279200187959182287903235442,30,5,5,5,0.7853981633974483,1.0,0.1,0.1054117616121177
2024-01-06T18:59:34.763,71567387125560825330724791306509462724,30,5,5,5,0.7853981633974483,1.0,0.1,0.07456818493133045
2024-01-06T18:59:36.194,71567383956434324760796373782336300902,30,5,5,5,0.7853981633974483,1.0,0.1,0.0989849282617182
