time,uuid,epochs,rows,columns,behaviours,min_angle,mag_goals,mag_modifier,sim_type,sim_time,mutation_strength,popsize,loss
2024-02-19T21:59:24.515,259200788215447028404926772373249710526,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,100000.0,10,2.1822470184334506
2024-02-19T21:59:28.155,259200788215447028404926772373249710526,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,100000.0,10,2.181161047913158
2024-02-19T21:59:31.389,259200788215447028404926772373249710526,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,100000.0,10,2.180502035907554
2024-02-19T21:59:34.606,259200788215447028404926772373249710526,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,100000.0,10,2.1797763863503072
2024-02-19T21:59:37.822,259200788215447028404926772373249710526,20,5,4,1,0.0,0.1,0.1,Diff,1000.0,100000.0,10,2.179110797718781
2024-02-19T21:59:41.173,259200788215447028404926772373249710526,25,5,4,1,0.0,0.1,0.1,Diff,1000.0,100000.0,10,2.1782667509796316
2024-02-19T21:59:44.494,259200788215447028404926772373249710526,30,5,4,1,0.0,0.1,0.1,Diff,1000.0,100000.0,10,2.177531437889546
2024-02-19T21:59:47.707,259200788215447028404926772373249710526,35,5,4,1,0.0,0.1,0.1,Diff,1000.0,100000.0,10,2.176830522524243
2024-02-19T21:59:51.045,259200788215447028404926772373249710526,40,5,4,1,0.0,0.1,0.1,Diff,1000.0,70000.0,10,2.1761826042967845
2024-02-19T21:59:54.356,259200788215447028404926772373249710526,45,5,4,1,0.0,0.1,0.1,Diff,1000.0,70000.0,10,2.1756630271674955
2024-02-19T21:59:57.639,259200788215447028404926772373249710526,50,5,4,1,0.0,0.1,0.1,Diff,1000.0,70000.0,10,2.1751944108961347
2024-02-19T22:00:00.824,259200788215447028404926772373249710526,55,5,4,1,0.0,0.1,0.1,Diff,1000.0,70000.0,10,2.1745606937759
2024-02-19T22:00:04.258,259200788215447028404926772373249710526,60,5,4,1,0.0,0.1,0.1,Diff,1000.0,70000.0,10,2.1738893046634
2024-02-19T22:00:07.433,259200788215447028404926772373249710526,65,5,4,1,0.0,0.1,0.1,Diff,1000.0,70000.0,10,2.173541666427345
2024-02-19T22:00:10.531,259200788215447028404926772373249710526,70,5,4,1,0.0,0.1,0.1,Diff,1000.0,70000.0,10,2.1728772634917006
2024-02-19T22:00:13.573,259200788215447028404926772373249710526,75,5,4,1,0.0,0.1,0.1,Diff,1000.0,70000.0,10,2.1725403563269103
2024-02-19T22:00:16.596,259200788215447028404926772373249710526,80,5,4,1,0.0,0.1,0.1,Diff,1000.0,70000.0,10,2.1720329935286773
2024-02-19T22:00:19.6,259200788215447028404926772373249710526,85,5,4,1,0.0,0.1,0.1,Diff,1000.0,70000.0,10,2.1716959566690077
2024-02-19T22:00:22.615,259200788215447028404926772373249710526,90,5,4,1,0.0,0.1,0.1,Diff,1000.0,70000.0,10,2.1711594678944377
2024-02-19T22:00:25.617,259200788215447028404926772373249710526,95,5,4,1,0.0,0.1,0.1,Diff,1000.0,70000.0,10,2.1706533056872392
2024-02-19T22:00:28.864,259200788215447028404926772373249710526,100,5,4,1,0.0,0.1,0.1,Diff,1000.0,48999.99999999999,10,2.170192608785422
2024-02-19T22:00:32.129,259200788215447028404926772373249710526,105,5,4,1,0.0,0.1,0.1,Diff,1000.0,48999.99999999999,10,2.169816057981263
2024-02-19T22:00:35.304,259200788215447028404926772373249710526,110,5,4,1,0.0,0.1,0.1,Diff,1000.0,48999.99999999999,10,2.1694959773862386
2024-02-19T22:00:38.489,259200788215447028404926772373249710526,115,5,4,1,0.0,0.1,0.1,Diff,1000.0,48999.99999999999,10,2.169186518660218
2024-02-19T22:00:41.688,259200788215447028404926772373249710526,120,5,4,1,0.0,0.1,0.1,Diff,1000.0,48999.99999999999,10,2.1688653436675547
2024-02-19T22:00:45.135,259200788215447028404926772373249710526,125,5,4,1,0.0,0.1,0.1,Diff,1000.0,48999.99999999999,10,2.168550404326623
2024-02-19T22:00:48.493,259200788215447028404926772373249710526,130,5,4,1,0.0,0.1,0.1,Diff,1000.0,48999.99999999999,10,2.1682010653258876
2024-02-19T22:00:51.745,259200788215447028404926772373249710526,135,5,4,1,0.0,0.1,0.1,Diff,1000.0,48999.99999999999,10,2.167906384280504
2024-02-19T22:00:54.992,259200788215447028404926772373249710526,140,5,4,1,0.0,0.1,0.1,Diff,1000.0,48999.99999999999,10,2.1675407676721448
2024-02-19T22:00:58.295,259200788215447028404926772373249710526,145,5,4,1,0.0,0.1,0.1,Diff,1000.0,34299.99999999999,10,2.167270216175872
2024-02-19T22:01:01.54,259200788215447028404926772373249710526,150,5,4,1,0.0,0.1,0.1,Diff,1000.0,34299.99999999999,10,2.1671104312228855
2024-02-19T22:01:04.783,259200788215447028404926772373249710526,155,5,4,1,0.0,0.1,0.1,Diff,1000.0,34299.99999999999,10,2.166889256528508
2024-02-19T22:01:07.88,259200788215447028404926772373249710526,160,5,4,1,0.0,0.1,0.1,Diff,1000.0,34299.99999999999,10,2.166649438118752
2024-02-19T22:01:10.911,259200788215447028404926772373249710526,165,5,4,1,0.0,0.1,0.1,Diff,1000.0,34299.99999999999,10,2.1663561085549237
2024-02-19T22:01:13.996,259200788215447028404926772373249710526,170,5,4,1,0.0,0.1,0.1,Diff,1000.0,34299.99999999999,10,2.166111311106574
2024-02-19T22:01:17.054,259200788215447028404926772373249710526,175,5,4,1,0.0,0.1,0.1,Diff,1000.0,34299.99999999999,10,2.1659069320963673
2024-02-19T22:01:20.168,259200788215447028404926772373249710526,180,5,4,1,0.0,0.1,0.1,Diff,1000.0,34299.99999999999,10,2.1656740506296
2024-02-19T22:01:23.379,259200788215447028404926772373249710526,185,5,4,1,0.0,0.1,0.1,Diff,1000.0,24009.999999999996,10,2.1654727732844585
2024-02-19T22:01:26.47,259200788215447028404926772373249710526,190,5,4,1,0.0,0.1,0.1,Diff,1000.0,24009.999999999996,10,2.1652951694442786
2024-02-19T22:01:29.585,259200788215447028404926772373249710526,195,5,4,1,0.0,0.1,0.1,Diff,1000.0,24009.999999999996,10,2.165175134981338
2024-02-19T22:01:32.641,259200788215447028404926772373249710526,200,5,4,1,0.0,0.1,0.1,Diff,1000.0,24009.999999999996,10,2.1649842542821207
2024-02-19T22:01:32.705,20481036889655109361334827475191678512,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,200000.0,10,0.7682996010931628
2024-02-19T22:01:35.333,20481036889655109361334827475191678512,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,200000.0,10,0.7676301420181896
2024-02-19T22:01:38.02,20481036889655109361334827475191678512,10,5,4,1,0.0,0.1,0.1,Diff,1000.0,200000.0,10,0.7667900148497889
2024-02-19T22:01:40.791,20481036889655109361334827475191678512,15,5,4,1,0.0,0.1,0.1,Diff,1000.0,200000.0,10,0.766304657628976
2024-02-19T22:01:43.758,20481036889655109361334827475191678512,20,5,4,1,0.0,0.1,0.1,Diff,1000.0,200000.0,10,0.7655024552061499
2024-02-19T22:01:46.582,20481036889655109361334827475191678512,25,5,4,1,0.0,0.1,0.1,Diff,1000.0,200000.0,10,0.7645564195556958
2024-02-19T22:01:49.286,20481036889655109361334827475191678512,30,5,4,1,0.0,0.1,0.1,Diff,1000.0,200000.0,10,0.7640181315315404
2024-02-19T22:01:51.985,20481036889655109361334827475191678512,35,5,4,1,0.0,0.1,0.1,Diff,1000.0,200000.0,10,0.7633086392508153
2024-02-19T22:01:54.599,20481036889655109361334827475191678512,40,5,4,1,0.0,0.1,0.1,Diff,1000.0,200000.0,10,0.7622230302352464
2024-02-19T22:01:57.203,20481036889655109361334827475191678512,45,5,4,1,0.0,0.1,0.1,Diff,1000.0,200000.0,10,0.7616564213126752
2024-02-19T22:01:59.901,20481036889655109361334827475191678512,50,5,4,1,0.0,0.1,0.1,Diff,1000.0,200000.0,10,0.7608641528772381
2024-02-19T22:02:02.578,20481036889655109361334827475191678512,55,5,4,1,0.0,0.1,0.1,Diff,1000.0,200000.0,10,0.7601989824679349
2024-02-19T22:02:05.157,20481036889655109361334827475191678512,60,5,4,1,0.0,0.1,0.1,Diff,1000.0,200000.0,10,0.7592389468983609
2024-02-19T22:02:07.736,20481036889655109361334827475191678512,65,5,4,1,0.0,0.1,0.1,Diff,1000.0,140000.0,10,0.7588559789071215
2024-02-19T22:02:10.35,20481036889655109361334827475191678512,70,5,4,1,0.0,0.1,0.1,Diff,1000.0,140000.0,10,0.7583150652726651
2024-02-19T22:02:12.984,20481036889655109361334827475191678512,75,5,4,1,0.0,0.1,0.1,Diff,1000.0,140000.0,10,0.7577881124349467
2024-02-19T22:02:15.629,20481036889655109361334827475191678512,80,5,4,1,0.0,0.1,0.1,Diff,1000.0,97999.99999999999,10,0.7575149544357891
2024-02-19T22:02:18.269,20481036889655109361334827475191678512,85,5,4,1,0.0,0.1,0.1,Diff,1000.0,97999.99999999999,10,0.7571577453146032
2024-02-19T22:02:20.926,20481036889655109361334827475191678512,90,5,4,1,0.0,0.1,0.1,Diff,1000.0,68599.99999999999,10,0.7569788507430064
2024-02-19T22:02:23.554,20481036889655109361334827475191678512,95,5,4,1,0.0,0.1,0.1,Diff,1000.0,68599.99999999999,10,0.7567079483176334
2024-02-19T22:02:26.178,20481036889655109361334827475191678512,100,5,4,1,0.0,0.1,0.1,Diff,1000.0,68599.99999999999,10,0.7564857023430989
2024-02-19T22:02:28.973,20481036889655109361334827475191678512,105,5,4,1,0.0,0.1,0.1,Diff,1000.0,68599.99999999999,10,0.7561825719936478
2024-02-19T22:02:31.747,20481036889655109361334827475191678512,110,5,4,1,0.0,0.1,0.1,Diff,1000.0,68599.99999999999,10,0.7559595640042521
2024-02-19T22:02:34.446,20481036889655109361334827475191678512,115,5,4,1,0.0,0.1,0.1,Diff,1000.0,68599.99999999999,10,0.7557601770769787
2024-02-19T22:02:37.192,20481036889655109361334827475191678512,120,5,4,1,0.0,0.1,0.1,Diff,1000.0,68599.99999999999,10,0.7554577816406258
