time,uuid,epochs,rows,columns,behaviours,min_angle,mag_goals,mag_modifier,sim_type,sim_time,mutation_strength,popsize,loss
2024-02-20T19:21:33.865,298193568243699085071008173405448100741,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0008,10,2.1806606905734167
2024-02-20T19:21:35.177,298514323459638084239595594511567265621,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0008,10,1.5489867160814985
2024-02-20T19:21:35.301,298047183121511229711406932928239898566,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0009000000000000001,10,0.5897611279055731
2024-02-20T19:21:35.421,297493344989708265997647483685851388566,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.7437701750397027
2024-02-20T19:21:35.507,297633434642102737916484570032295801728,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0006000000000000001,10,1.2081068185778598
2024-02-20T19:21:35.621,298514329797891085382623892381282526560,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.001,10,0.552195605645571
2024-02-20T19:21:35.733,297910698508967481848889770178354949936,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00030000000000000003,10,1.522906041249395
2024-02-20T19:21:35.876,298779568414249414274380486001448292685,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0005,10,0.4162761392171485
2024-02-20T19:21:36.075,297335858417388911920920703506818447781,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.43044966930461076
2024-02-20T19:21:36.224,299346368114983386604410461117557414039,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0002,10,3.708533939578078
2024-02-20T19:21:36.383,298644662502071925644627945199014106822,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0002,10,0.28195472548882167
2024-02-20T19:21:36.507,298514455770669483064792782748731411389,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.001,10,1.6343503089078781
2024-02-20T19:21:36.714,297779689037822444740567935615508762658,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0004,10,3.5986921465185913
2024-02-20T19:21:37.453,298364134593367919050411933752645739602,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0004,10,2.248560797045309
2024-02-20T19:21:37.606,299009598669011704210231487393358419996,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0007,10,0.2751165580736117
2024-02-20T19:21:37.799,299237881784334229588621653768494191628,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00030000000000000003,10,1.2571436248144554
2024-02-20T19:21:37.969,298892276655222631408473103337315246940,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0006000000000000001,10,1.1963993524963834
2024-02-20T19:21:38.102,299126357845934275679112435386280583039,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0005,10,0.5455133441810235
2024-02-20T19:21:38.338,298514458147514358490195271674141785359,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0009000000000000001,10,1.2087521129955752
2024-02-20T19:21:38.541,298514299532733004933517871626461175693,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0007,10,2.5876429556658427
2024-02-20T19:21:45.749,298193568243699085071008173405448100741,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0008,10,2.170048248040393
2024-02-20T19:21:47.266,297910698508967481848889770178354949936,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00030000000000000003,10,1.521231169777929
2024-02-20T19:21:47.348,297633434642102737916484570032295801728,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0006000000000000001,10,1.204109298736448
2024-02-20T19:21:48.264,298047183121511229711406932928239898566,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0009000000000000001,10,0.5864302704398777
2024-02-20T19:21:48.447,299009598669011704210231487393358419996,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0007,10,0.27421360731603023
2024-02-20T19:21:48.58,297335858417388911920920703506818447781,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.430224610736655
2024-02-20T19:21:49.161,298514323459638084239595594511567265621,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0008,10,1.5432565057254284
2024-02-20T19:21:50.351,298892276655222631408473103337315246940,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0006000000000000001,10,1.1932022257709138
2024-02-20T19:21:50.521,299346368114983386604410461117557414039,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.00014,10,3.706972740178989
2024-02-20T19:21:50.712,298514455770669483064792782748731411389,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.001,10,1.6283118290566705
2024-02-20T19:21:51.77,298779568414249414274380486001448292685,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0005,10,0.4148595642447659
2024-02-20T19:21:51.946,298514329797891085382623892381282526560,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.001,10,0.5455440011504441
2024-02-20T19:21:52.181,298364134593367919050411933752645739602,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0004,10,2.245982502727099
2024-02-20T19:21:52.322,297493344989708265997647483685851388566,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.0001,10,0.7434035644287879
