time,uuid,epochs,rows,columns,behaviours,min_angle,mag_goals,mag_modifier,sim_type,sim_time,mutation_strength,popsize,loss
2024-02-20T21:43:27.668,238050110523876460144166373379968122476,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.001,10,0.48434782992010766
2024-02-20T21:43:28.849,238167537118840051776053431355248988897,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.001,10,1.604665295934118
2024-02-20T21:43:29.006,238749368937304180502134134636793907960,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.001,10,1.2059009365782536
2024-02-20T21:43:29.107,238521856395090268860126260667220526436,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.001,10,0.7011391640708534
2024-02-20T21:43:29.265,238862020926282012511307520496675269381,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.001,10,0.4672432688362744
2024-02-20T21:43:29.324,239138484430249037345956063419523186218,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.001,10,0.44671379485738044
2024-02-20T21:43:29.471,238396387507806179284508100141779580573,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.001,10,2.0170575773899873
2024-02-20T21:43:29.536,238277243404735603430228848287705635606,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.001,10,1.6498398172262891
2024-02-20T21:43:29.662,238642783924099040802422938854611289611,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.001,10,1.5919024612013237
2024-02-20T21:43:29.95,238976225153419823979046377382746817876,0,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.001,10,2.6610106539328595
2024-02-20T21:43:33.951,239138484430249037345956063419523186218,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.001,10,0.4435383393532912
2024-02-20T21:43:34.082,238749368937304180502134134636793907960,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.001,10,1.2011537163953505
2024-02-20T21:43:34.452,238862020926282012511307520496675269381,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.001,10,0.4644478320942635
2024-02-20T21:43:36.835,238521856395090268860126260667220526436,5,5,4,1,0.0,0.1,0.1,Diff,1000.0,0.001,10,0.6956311821134528
